num_bins,short_window_size,discount,base_rate,eta,tau_ok,simulation_seed,cache_file,warmup_steps,nominal_sample_count,fault_sample_count,nominal_consistent_rate,nominal_undecided_rate,nominal_false_inconsistent_rate,fault_false_consistent_rate,fault_undecided_rate,fault_inconsistent_rate,decision_coverage,selective_accuracy,selective_risk,balanced_three_state_accuracy,q_inconsistent_roc_auc,q_inconsistent_average_precision,mean_q_inconsistent_nominal,mean_q_inconsistent_fault,q_inconsistent_mean_separation,region_transition_count,region_transitions_per_1000_steps,mean_region_dwell_steps,initial_consistent_delay_steps,mean_position_error_nominal,mean_position_error_fault,event_detection_rate,mean_detection_delay_steps,median_detection_delay_steps,worst_detection_delay_steps,mean_detection_delay_seconds,mean_recovery_delay_steps,mean_recovery_delay_seconds,undetected_event_count
10,70,0.98,0.5,0.95,0.5,4,kf_sa_seed_0004.npz,70,631,700,0.5530903328050714,0.4215530903328051,0.025356576862123614,0.5657142857142857,0.42142857142857143,0.012857142857142857,0.5785123966942148,0.4649350649350649,0.535064935064935,0.28297373783110713,0.5128865745981436,0.5191661885192068,0.1310142703770006,0.12055797984920671,-0.010456290527793899,22,16.52892561983471,57.869565217391305,70.0,0.5407563341350561,0.9212443228803279,0.16666666666666666,91.0,91.0,91.0,9.1,47.166666666666664,4.716666666666667,5
10,70,0.99,0.5,0.95,0.5,4,kf_sa_seed_0004.npz,70,631,700,0.618066561014263,0.3692551505546751,0.012678288431061807,0.7128571428571429,0.28714285714285714,0.0,0.6739293764087152,0.43478260869565216,0.5652173913043479,0.3090332805071315,0.46048901969662664,0.4880349542470028,0.11877435186895038,0.08841692457612065,-0.03035742729282974,32,24.04207362885049,40.333333333333336,70.0,0.5407563341350561,0.9212443228803279,0.0,,,,,34.166666666666664,3.4166666666666665,6
10,70,0.995,0.5,0.95,0.5,4,kf_sa_seed_0004.npz,70,631,700,0.7654516640253566,0.23454833597464342,0.0,0.8314285714285714,0.16857142857142857,0.0,0.8001502629601803,0.4535211267605634,0.5464788732394366,0.3827258320126783,0.41643649535884086,0.46300335077647414,0.0971705568269932,0.05506163667726091,-0.04210892014973229,6,4.507888805409467,190.14285714285714,70.0,0.5407563341350561,0.9212443228803279,0.0,,,,,24.666666666666668,2.466666666666667,6
5,25,0.95,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,25,676,700,0.6715976331360947,0.32840236686390534,0.0,0.27,0.73,0.0,0.467296511627907,0.7060653188180405,0.29393468118195953,0.33579881656804733,0.7584995773457311,0.7754705768421647,0.09459627360620194,0.33264768904194,0.23805141543573805,74,53.77906976744186,18.346666666666668,25.0,0.537332708278593,0.7744671363392382,0.0,,,,,20.833333333333332,2.0833333333333335,6
5,25,0.98,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,25,676,700,0.7840236686390533,0.21597633136094674,0.0,0.3742857142857143,0.6257142857142857,0.0,0.5755813953488372,0.6691919191919192,0.3308080808080808,0.39201183431952663,0.753180473372781,0.7647022800198388,0.07736224211712395,0.2817612612227968,0.20439901910567287,36,26.162790697674417,37.189189189189186,25.0,0.537332708278593,0.7744671363392382,0.0,,,,,20.166666666666668,2.016666666666667,6
5,25,0.99,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,25,676,700,0.8047337278106509,0.1952662721893491,0.0,0.47714285714285715,0.5228571428571429,0.0,0.6380813953488372,0.6195899772209568,0.38041002277904323,0.40236686390532544,0.7282586644125105,0.7441974894155591,0.07626942919218992,0.2836644142517354,0.20739498505954546,18,13.081395348837209,72.42105263157895,25.0,0.537332708278593,0.7744671363392382,0.0,,,,,20.833333333333332,2.0833333333333335,6
5,25,0.995,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,25,676,700,0.7884615384615384,0.21153846153846154,0.0,0.48142857142857143,0.5185714285714286,0.0,0.6322674418604651,0.6126436781609196,0.3873563218390804,0.3942307692307692,0.698541842772612,0.7384398037957562,0.07648954732662874,0.29348639609904503,0.2169968487724163,28,20.348837209302324,47.44827586206897,25.0,0.537332708278593,0.7744671363392382,0.0,,,,,21.833333333333332,2.183333333333333,6
5,35,0.95,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,35,666,700,0.7912912912912913,0.2087087087087087,0.0,0.4085714285714286,0.5914285714285714,0.0,0.5951683748169839,0.6482164821648216,0.35178351783517836,0.39564564564564564,0.7341827541827541,0.7518332134670667,0.07677479546118166,0.2782406754145891,0.20146587995340742,34,24.890190336749633,39.02857142857143,35.0,0.5350279985376701,0.7744671363392382,0.0,,,,,22.166666666666668,2.216666666666667,6
5,35,0.98,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,35,666,700,0.8003003003003003,0.1996996996996997,0.0,0.5185714285714286,0.48142857142857143,0.0,0.6559297218155198,0.5948660714285714,0.4051339285714286,0.40015015015015015,0.7183204633204633,0.7264106218341575,0.07179934838268352,0.24330341081991322,0.1715040624372297,16,11.71303074670571,80.3529411764706,35.0,0.5350279985376701,0.7744671363392382,0.0,,,,,22.333333333333332,2.2333333333333334,6
5,35,0.99,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,35,666,700,0.7897897897897898,0.21021021021021022,0.0,0.5457142857142857,0.4542857142857143,0.0,0.664714494875549,0.579295154185022,0.420704845814978,0.3948948948948949,0.7000450450450451,0.7199256049808024,0.06940700969949555,0.2398467816522341,0.17043977195273857,20,14.641288433382138,65.04761904761905,35.0,0.5350279985376701,0.7744671363392382,0.0,,,,,22.666666666666668,2.266666666666667,6
5,35,0.995,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,35,666,700,0.8003003003003003,0.1996996996996997,0.0,0.5471428571428572,0.45285714285714285,0.0,0.6705710102489019,0.5818777292576419,0.4181222707423581,0.40015015015015015,0.6891141141141142,0.7076261457562769,0.0642029881185357,0.22025978622598594,0.15605679810745024,14,10.248901903367496,91.06666666666666,35.0,0.5350279985376701,0.7744671363392382,0.0,,,,,22.333333333333332,2.2333333333333334,6
5,50,0.95,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,50,651,700,0.7849462365591398,0.21505376344086022,0.0,0.5585714285714286,0.44142857142857145,0.0,0.6676535899333826,0.5665188470066519,0.4334811529933481,0.3924731182795699,0.697926267281106,0.7094288997731353,0.0735640743338444,0.2095317030310884,0.135967628697244,10,7.401924500370097,122.81818181818181,50.0,0.5389938897222475,0.7744671363392382,0.0,,,,,23.333333333333332,2.3333333333333335,6
5,50,0.98,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,50,651,700,0.7864823348694316,0.21351766513056836,0.0,0.6042857142857143,0.39571428571428574,0.0,0.692079940784604,0.5475935828877005,0.45240641711229945,0.3932411674347158,0.6730612244897959,0.6780648285719499,0.07499198584735978,0.1889711461138421,0.11397916026648233,12,8.882309400444116,103.92307692307692,50.0,0.5389938897222475,0.7744671363392382,0.0,,,,,23.333333333333332,2.3333333333333335,6
5,50,0.99,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,50,651,700,0.7757296466973886,0.22427035330261136,0.0,0.6214285714285714,0.37857142857142856,0.0,0.695780903034789,0.5372340425531915,0.4627659574468085,0.3878648233486943,0.6458086460390607,0.6498513116906103,0.0743034452291707,0.17587526235705928,0.10157181712788857,20,14.803849000740193,64.33333333333333,50.0,0.5389938897222475,0.7744671363392382,0.0,,,,,24.5,2.45,6
5,50,0.995,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,50,651,700,0.7695852534562212,0.2304147465437788,0.0,0.6614285714285715,0.3385714285714286,0.0,0.7135455218356773,0.5197095435684648,0.48029045643153523,0.3847926267281106,0.601615097651964,0.6322667660181881,0.07388942730058272,0.17544495779943556,0.10155553049885284,20,14.803849000740193,64.33333333333333,50.0,0.5389938897222475,0.7744671363392382,0.0,,,,,24.5,2.45,6
5,70,0.95,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,70,631,700,0.757527733755943,0.24247226624405704,0.0,0.7085714285714285,0.2914285714285714,0.0,0.7317806160781367,0.49075975359342916,0.5092402464065708,0.3787638668779715,0.6062644328729907,0.6198476214651073,0.08039895949783755,0.1320907582559855,0.05169179875814796,12,9.015777610818933,102.38461538461539,70.0,0.5429895965216014,0.7744671363392382,0.0,,,,,25.5,2.5500000000000003,6
5,70,0.98,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,70,631,700,0.7559429477020603,0.24405705229793978,0.0,0.7428571428571429,0.2571428571428571,0.0,0.749060856498873,0.47843530591775324,0.5215646940822467,0.37797147385103014,0.5754312882046638,0.5961275460735408,0.07906645294209398,0.11574498785812506,0.03667853491603108,10,7.513148009015778,121.0,70.0,0.5429895965216014,0.7744671363392382,0.0,,,,,25.666666666666668,2.566666666666667,6
5,70,0.99,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,70,631,700,0.757527733755943,0.24247226624405704,0.0,0.7671428571428571,0.23285714285714285,0.0,0.7625845229151015,0.470935960591133,0.529064039408867,0.3787638668779715,0.539085352048902,0.5825294948781311,0.07855931426709763,0.11409397668343203,0.035534662416334406,16,12.021036814425244,78.29411764705883,70.0,0.5429895965216014,0.7744671363392382,0.0,,,,,25.666666666666668,2.566666666666667,6
5,70,0.995,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,70,631,700,0.7527733755942948,0.24722662440570523,0.0,0.7671428571428571,0.23285714285714285,0.0,0.7603305785123967,0.46936758893280633,0.5306324110671936,0.3763866877971474,0.4873964229114784,0.54480240114986,0.08007537091480628,0.11094530686884647,0.030869935954040195,16,12.021036814425244,78.29411764705883,70.0,0.5429895965216014,0.7744671363392382,0.0,,,,,25.666666666666668,2.566666666666667,6
7,35,0.95,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,35,666,700,0.4519519519519519,0.5480480480480481,0.0,0.19142857142857142,0.8085714285714286,0.0,0.3184480234260615,0.6919540229885057,0.3080459770114943,0.22597597597597596,0.7386636636636636,0.749257862333838,0.11693724953571664,0.31253346430744217,0.1955962147717255,72,52.7086383601757,18.71232876712329,48.0,0.5350279985376701,0.7744671363392382,0.0,,,,,37.833333333333336,3.7833333333333337,6
7,35,0.98,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,35,666,700,0.6276276276276276,0.37237237237237236,0.0,0.30428571428571427,0.6957142857142857,0.0,0.46193265007320644,0.6624405705229794,0.33755942947702056,0.3138138138138138,0.7226362076362076,0.7294661144083074,0.10130367342348433,0.28011431948425636,0.17881064606077202,54,39.53147877013177,24.836363636363636,46.0,0.5350279985376701,0.7744671363392382,0.0,,,,,34.0,3.4000000000000004,6
7,35,0.99,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,35,666,700,0.6576576576576577,0.34234234234234234,0.0,0.3842857142857143,0.6157142857142858,0.0,0.5175695461200586,0.6195190947666195,0.3804809052333805,0.32882882882882886,0.6967975117975118,0.7124729554010336,0.09360896500376528,0.2591003965649735,0.16549143156120824,38,27.81844802342606,35.02564102564103,41.0,0.5350279985376701,0.7744671363392382,0.0,,,,,34.0,3.4000000000000004,6
7,35,0.995,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,35,666,700,0.6726726726726727,0.32732732732732733,0.0,0.4114285714285714,0.5885714285714285,0.0,0.5387994143484627,0.6086956521739131,0.3913043478260869,0.33633633633633636,0.6941634491634492,0.7125460946417558,0.08987029091699342,0.25843635867857156,0.16856606776157815,36,26.35431918008785,36.91891891891892,41.0,0.5350279985376701,0.7744671363392382,0.0,,,,,34.166666666666664,3.4166666666666665,6
7,50,0.95,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,50,651,700,0.685099846390169,0.31490015360983103,0.0,0.43714285714285717,0.5628571428571428,0.0,0.5566247224278312,0.5930851063829787,0.40691489361702127,0.3425499231950845,0.6820956769804696,0.6907970738312281,0.09896313200689108,0.22462725610430267,0.1256641240974116,30,22.20577350111029,43.58064516129032,50.0,0.5389938897222475,0.7744671363392382,0.0,,,,,33.5,3.35,6
7,50,0.98,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,50,651,700,0.6866359447004609,0.31336405529953915,0.0,0.4942857142857143,0.5057142857142857,0.0,0.5869726128793487,0.5636822194199244,0.43631778058007564,0.3433179723502304,0.6509194645600176,0.6610917062436051,0.09857421266768071,0.2001116691368153,0.10153745646913459,24,17.764618800888233,54.04,50.0,0.5389938897222475,0.7744671363392382,0.0,,,,,34.0,3.4000000000000004,6
7,50,0.99,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,50,651,700,0.7035330261136713,0.2964669738863287,0.0,0.5385714285714286,0.4614285714285714,0.0,0.6180606957809031,0.548502994011976,0.451497005988024,0.35176651305683565,0.6133684441518543,0.634808091155051,0.09406305717131232,0.17630475049519465,0.08224169332388233,22,16.28423390081421,58.73913043478261,50.0,0.5389938897222475,0.7744671363392382,0.0,,,,,32.166666666666664,3.216666666666667,6
7,50,0.995,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,50,651,700,0.6774193548387096,0.3225806451612903,0.0,0.5385714285714286,0.4614285714285714,0.0,0.6054774241302738,0.539119804400978,0.46088019559902205,0.3387096774193548,0.6027935044985736,0.625777847558383,0.09403189237937051,0.1799243078386949,0.08589241545932438,18,13.323464100666174,71.10526315789474,50.0,0.5389938897222475,0.7744671363392382,0.0,,,,,34.666666666666664,3.466666666666667,6
7,70,0.95,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,70,631,700,0.6862123613312203,0.31378763866877973,0.0,0.6385714285714286,0.36142857142857143,0.0,0.6611570247933884,0.49204545454545456,0.5079545454545454,0.34310618066561016,0.5592121349332125,0.5899776190308506,0.09954801691312262,0.13838339265455252,0.038835375741429895,20,15.026296018031555,63.38095238095238,70.0,0.5429895965216014,0.7744671363392382,0.0,,,,,33.5,3.35,6
7,70,0.98,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,70,631,700,0.6798732171156894,0.3201267828843106,0.0,0.6857142857142857,0.3142857142857143,0.0,0.6829451540195342,0.47194719471947194,0.528052805280528,0.3399366085578447,0.5062848086936835,0.5535609347879573,0.09998561240233315,0.11761067561499859,0.017625063212665437,14,10.518407212622089,88.73333333333333,70.0,0.5429895965216014,0.7744671363392382,0.0,,,,,33.833333333333336,3.3833333333333337,6
7,70,0.99,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,70,631,700,0.6846275752773375,0.3153724247226624,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7002253944402704,0.463519313304721,0.5364806866952789,0.34231378763866877,0.4631378763866878,0.5358043320226754,0.09579910454592658,0.10934668698977755,0.013547582443850972,14,10.518407212622089,88.73333333333333,70.0,0.5429895965216014,0.7744671363392382,0.0,,,,,33.5,3.35,6
7,70,0.995,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,70,631,700,0.6735340729001584,0.3264659270998415,0.0,0.7171428571428572,0.28285714285714286,0.0,0.6964688204357626,0.45846817691477887,0.5415318230852211,0.3367670364500792,0.4665225266017659,0.5339563419813073,0.09424278141592707,0.10496534207062674,0.010722560654699675,18,13.5236664162284,70.05263157894737,70.0,0.5429895965216014,0.7744671363392382,0.0,,,,,34.5,3.45,6
10,50,0.95,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,50,651,700,0.40706605222734255,0.5929339477726574,0.0,0.16285714285714287,0.8371428571428572,0.0,0.28053293856402667,0.6992084432717678,0.3007915567282322,0.20353302611367127,0.6938951064296687,0.7002947665027296,0.1209464323954913,0.23123002079901822,0.11028358840352692,59,43.671354552183566,22.516666666666666,54.0,0.5389938897222475,0.7744671363392382,0.0,,,,,51.0,5.1000000000000005,6
10,50,0.98,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,50,651,700,0.5913978494623656,0.40860215053763443,0.0,0.4114285714285714,0.5885714285714285,0.0,0.4981495188749075,0.5720653789004457,0.42793462109955427,0.2956989247311828,0.6331994733377222,0.6452598183157471,0.1043992160589281,0.17531418158257484,0.07091496552364673,29,21.46558105107328,45.03333333333333,54.0,0.5389938897222475,0.7744671363392382,0.0,,,,,44.166666666666664,4.416666666666667,6
10,50,0.99,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,50,651,700,0.6251920122887865,0.37480798771121354,0.0,0.5885714285714285,0.4114285714285714,0.0,0.6062176165803109,0.49694749694749696,0.503052503052503,0.31259600614439326,0.5652424840904103,0.5885562249377739,0.0868742868952702,0.12373652233978363,0.03686223544451343,15,11.102886750555145,84.4375,54.0,0.5389938897222475,0.7744671363392382,0.0,,,,,40.166666666666664,4.016666666666667,6
10,50,0.995,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,50,651,700,0.6973886328725039,0.30261136712749614,0.0,0.6857142857142857,0.3142857142857143,0.0,0.691339748334567,0.4860813704496788,0.5139186295503212,0.3486943164362519,0.48805573842440203,0.5297153040438437,0.062347130813468966,0.07164298356887258,0.009295852755403615,15,11.102886750555145,84.4375,53.0,0.5389938897222475,0.7744671363392382,0.0,,,,,32.333333333333336,3.233333333333334,6
10,70,0.95,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,70,631,700,0.6148969889064976,0.38510301109350237,0.0,0.57,0.43,0.0,0.5912847483095417,0.49301143583227447,0.5069885641677255,0.3074484944532488,0.5686416119538148,0.5885322119538164,0.10560612752117648,0.1369395569733691,0.03133342945219261,16,12.021036814425244,78.29411764705883,70.0,0.5429895965216014,0.7744671363392382,0.0,,,,,40.5,4.05,6
10,70,0.98,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,70,631,700,0.6133122028526149,0.3866877971473851,0.0,0.6685714285714286,0.3314285714285714,0.0,0.642374154770849,0.45263157894736844,0.5473684210526315,0.30665610142630745,0.5102037582069278,0.5416084343470691,0.09289781553021302,0.1003104091486107,0.007412593618397675,16,12.021036814425244,78.29411764705883,70.0,0.5429895965216014,0.7744671363392382,0.0,,,,,40.666666666666664,4.066666666666666,6
10,70,0.99,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,70,631,700,0.6450079239302694,0.3549920760697306,0.0,0.7257142857142858,0.2742857142857143,0.0,0.6874530428249437,0.4448087431693989,0.5551912568306011,0.3225039619651347,0.4524383065429024,0.5013599394295465,0.07532879796237008,0.06773299824840442,-0.007595799713965651,14,10.518407212622089,88.73333333333333,70.0,0.5429895965216014,0.7744671363392382,0.0,,,,,37.666666666666664,3.7666666666666666,6
10,70,0.995,0.5,0.95,0.5,5,kf_sa_seed_0005.npz,70,631,700,0.7353407290015848,0.26465927099841524,0.0,0.8042857142857143,0.1957142857142857,0.0,0.7716003005259203,0.45180136319376824,0.5481986368062317,0.3676703645007924,0.39454380801448946,0.4649425196006492,0.05047686184282411,0.03653115683477156,-0.013945705008052547,12,9.015777610818933,102.38461538461539,70.0,0.5429895965216014,0.7744671363392382,0.0,,,,,26.166666666666668,2.616666666666667,6
5,25,0.95,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,25,676,700,0.6035502958579881,0.36538461538461536,0.03106508875739645,0.16285714285714287,0.7542857142857143,0.08285714285714285,0.4367732558139535,0.7753743760399334,0.22462562396006658,0.3432037193575655,0.8040173288250211,0.7565483682043693,0.11020812706177766,0.36049916886173694,0.2502910417999593,84,61.04651162790697,16.188235294117646,26.0,0.5227031097999821,0.9596901312552737,0.16666666666666666,42.0,42.0,42.0,4.2,26.166666666666668,2.616666666666667,5
5,25,0.98,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,25,676,700,0.7736686390532544,0.1937869822485207,0.03254437869822485,0.2557142857142857,0.6671428571428571,0.07714285714285714,0.565406976744186,0.7416452442159382,0.25835475578406175,0.4254057480980558,0.7849873203719357,0.7334213396969329,0.09767720265533639,0.30385777582223095,0.20618057316689456,55,39.97093023255814,24.571428571428573,26.0,0.5227031097999821,0.9596901312552737,0.16666666666666666,46.0,46.0,46.0,4.6000000000000005,21.333333333333332,2.1333333333333333,5
5,25,0.99,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,25,676,700,0.8180473372781065,0.14497041420118342,0.03698224852071006,0.3457142857142857,0.57,0.08428571428571428,0.6388081395348837,0.6962457337883959,0.30375426621160406,0.4511665257819104,0.7739898562975486,0.7175776012528016,0.09513192960213034,0.2881102861050939,0.19297835650296358,33,23.982558139534884,40.470588235294116,26.0,0.5227031097999821,0.9596901312552737,0.16666666666666666,42.0,42.0,42.0,4.2,20.666666666666668,2.066666666666667,5
5,25,0.995,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,25,676,700,0.7825443786982249,0.1804733727810651,0.03698224852071006,0.3414285714285714,0.5757142857142857,0.08285714285714285,0.6184593023255814,0.6897767332549941,0.3102232667450059,0.4327007607776839,0.7262975486052409,0.6938825292449489,0.09340711475423125,0.2647357356780661,0.17132862092383483,39,28.343023255813954,34.4,26.0,0.5227031097999821,0.9596901312552737,0.16666666666666666,42.0,42.0,42.0,4.2,23.5,2.35,5
5,35,0.95,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,35,666,700,0.7972972972972973,0.16516516516516516,0.03753753753753754,0.32142857142857145,0.6028571428571429,0.07571428571428572,0.6105417276720352,0.7002398081534772,0.2997601918465228,0.4365057915057915,0.7693758043758043,0.7186548851980111,0.10400356882946028,0.2967403455615096,0.1927367767320493,38,27.81844802342606,35.02564102564103,35.0,0.5249965847462522,0.9596901312552737,0.16666666666666666,47.0,47.0,47.0,4.7,21.833333333333332,2.183333333333333,5
5,35,0.98,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,35,666,700,0.8048048048048048,0.15615615615615616,0.03903903903903904,0.40714285714285714,0.5185714285714286,0.07428571428571429,0.6581259150805271,0.6540600667408232,0.3459399332591768,0.4395452595452595,0.7473466323466323,0.6956637871367181,0.09900748063429958,0.254826096944206,0.1558186163099064,20,14.641288433382138,65.04761904761905,35.0,0.5249965847462522,0.9596901312552737,0.16666666666666666,48.0,48.0,48.0,4.800000000000001,21.833333333333332,2.183333333333333,5
5,35,0.99,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,35,666,700,0.7987987987987988,0.16366366366366367,0.03753753753753754,0.45285714285714285,0.4685714285714286,0.07857142857142857,0.6800878477306003,0.6318622174381054,0.36813778256189456,0.43868511368511365,0.7259395109395109,0.6714639823703766,0.10207738093488113,0.23077070289043974,0.1286933219555586,24,17.569546120058565,54.64,35.0,0.5249965847462522,0.9596901312552737,0.16666666666666666,45.0,45.0,45.0,4.5,21.666666666666668,2.166666666666667,5
5,35,0.995,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,35,666,700,0.7942942942942943,0.16516516516516516,0.04054054054054054,0.44142857142857145,0.47714285714285715,0.08142857142857143,0.6749633967789166,0.6355748373101953,0.36442516268980474,0.43786143286143286,0.688963963963964,0.6559787000089912,0.10356448975349572,0.22320636439540262,0.1196418746419069,20,14.641288433382138,65.04761904761905,35.0,0.5249965847462522,0.9596901312552737,0.16666666666666666,43.0,43.0,43.0,4.3,22.5,2.25,5
5,50,0.95,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,50,651,700,0.7788018433179723,0.17511520737327188,0.04608294930875576,0.5014285714285714,0.42857142857142855,0.07,0.6935603256846781,0.5933831376734259,0.4066168623265741,0.42440092165898613,0.6952973447443493,0.6541896226940987,0.10647695460918308,0.22174167303168016,0.11526471842249708,16,11.843079200592154,79.47058823529412,50.0,0.530961570036312,0.9596901312552737,0.16666666666666666,51.0,51.0,51.0,5.1000000000000005,24.0,2.4000000000000004,5
5,50,0.98,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,50,651,700,0.7711213517665131,0.18125960061443933,0.047619047619047616,0.56,0.37857142857142856,0.06142857142857143,0.7165062916358254,0.5630165289256198,0.4369834710743802,0.41627496159754224,0.6635681369321922,0.6280296866775306,0.10565533639940967,0.192598411328312,0.08694307492890234,16,11.843079200592154,79.47058823529412,50.0,0.530961570036312,0.9596901312552737,0.16666666666666666,58.0,58.0,58.0,5.800000000000001,24.833333333333332,2.4833333333333334,5
5,50,0.99,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,50,651,700,0.7772657450076805,0.17665130568356374,0.04608294930875576,0.6214285714285714,0.31285714285714283,0.06571428571428571,0.7527757216876387,0.5427728613569321,0.45722713864306785,0.42149001536098313,0.6403379416282642,0.6156382331764628,0.10026024362276936,0.18332979928039825,0.08306955565762889,28,20.72538860103627,46.58620689655172,50.0,0.530961570036312,0.9596901312552737,0.16666666666666666,54.0,54.0,54.0,5.4,24.166666666666668,2.416666666666667,5
5,50,0.995,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,50,651,700,0.7695852534562212,0.18433179723502305,0.04608294930875576,0.5557142857142857,0.37285714285714283,0.07142857142857142,0.7179866765358993,0.568041237113402,0.43195876288659796,0.4205069124423963,0.5759249506254115,0.5854555526438152,0.10357791168986881,0.18042685032975966,0.07684893863989085,14,10.362694300518134,90.06666666666666,50.0,0.530961570036312,0.9596901312552737,0.16666666666666666,50.0,50.0,50.0,5.0,25.0,2.5,5
5,70,0.95,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,70,631,700,0.751188589540412,0.19809825673534073,0.05071315372424723,0.6857142857142857,0.2757142857142857,0.03857142857142857,0.7610818933132982,0.4945705824284304,0.5054294175715697,0.3948800090559203,0.5772945438080145,0.5655217232922335,0.11182993965100338,0.1431018539921912,0.03127191434118781,16,12.021036814425244,78.29411764705883,70.0,0.5329244323655489,0.9596901312552737,0.16666666666666666,73.0,73.0,73.0,7.300000000000001,26.0,2.6,5
5,70,0.98,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,70,631,700,0.7828843106180665,0.16798732171156894,0.0491283676703645,0.7385714285714285,0.22857142857142856,0.032857142857142856,0.8001502629601803,0.48544600938967136,0.5145539906103287,0.40787072673760466,0.5399388725379217,0.5424574080255349,0.11044681348544444,0.12648247320025158,0.016035659714807138,18,13.5236664162284,70.05263157894737,70.0,0.5329244323655489,0.9596901312552737,0.16666666666666666,77.0,77.0,77.0,7.7,22.166666666666668,2.216666666666667,5
5,70,0.99,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,70,631,700,0.7812995245641838,0.1648177496038035,0.05388272583201268,0.7342857142857143,0.23142857142857143,0.03428571428571429,0.8001502629601803,0.48544600938967136,0.5145539906103287,0.40779261942494904,0.5122707720172063,0.5302623688453068,0.10579235475601181,0.11776387218348837,0.011971517427476555,12,9.015777610818933,102.38461538461539,70.0,0.5329244323655489,0.9596901312552737,0.16666666666666666,76.0,76.0,76.0,7.6000000000000005,22.333333333333332,2.2333333333333334,5
5,70,0.995,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,70,631,700,0.786053882725832,0.15847860538827258,0.0554675118858954,0.7471428571428571,0.21285714285714286,0.04,0.8129226145755072,0.48428835489833644,0.5157116451016636,0.413026941362916,0.476973058637084,0.516907824468815,0.10643523270825805,0.12384576268897086,0.01741052998071281,14,10.518407212622089,88.73333333333333,70.0,0.5329244323655489,0.9596901312552737,0.16666666666666666,72.0,72.0,72.0,7.2,22.666666666666668,2.266666666666667,5
7,35,0.95,0.5,0.95,0.5,6,kf_sa_seed_0006.npz,35,666,700,0.5420420420420421,0.4264264264264264,0.03153153153153153,0.14714285714285713,0.7771428571428571,0.07571428571428572,0.3938506588579795,0.7695167286245354,0.23048327137546465,0.3088781638781639,0.7881939081939082,0.7379697687058777,0.12293616594754614,0.3443358650233689,0.22139969907582274,43,31.478770131771597,31.045454545454547,35.0,0.5249965847462522,0.9596901312552737,0.16666666666666666,47.0,47.0,47.0,4.7,29.0,2.9000000000000004,5
