num_bins,short_window_size,discount,base_rate,eta,tau_ok,simulation_seed,event_index,event_name,event_start,event_end,detected,detection_delay_steps,detection_delay_seconds,recovery_delay_steps,recovery_delay_seconds,event_consistent_rate,event_undecided_rate,event_inconsistent_rate,event_mean_q_inconsistent,event_max_q_inconsistent,event_mean_position_error,event_max_position_error
5,100,0.98,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,0.0,0.0,1.0,0.0,0.0,0.0016230189932480137,0.008975348744918349,1.071853029527648,3.409078520315843
5,100,0.99,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.0014152178547809952,0.017265030350957666,1.2896350400455654,4.047046597891902
5,100,0.99,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,0.0,0.0,1.0,0.0,0.0,0.0002746750111960923,0.002198655755567331,0.6677325920600821,1.7405387753850081
5,100,0.99,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,46.0,4.6000000000000005,0.82,0.18,0.0,0.06777259432029747,0.5800724144371947,0.40747467533508624,0.8368043747373416
5,100,0.99,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,18.0,1.8,0.88,0.12,0.0,0.045984498168143685,0.4400219959471031,0.3224381123872027,0.9878375099194261
5,100,0.99,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,0,,,56.0,5.6000000000000005,0.74,0.25,0.01,0.1683927424564637,0.9537172493706508,1.9244087000124654,2.919678532823614
5,100,0.99,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,0.0,0.0,1.0,0.0,0.0,0.0009241212511277774,0.004601675048745134,1.071853029527648,3.409078520315843
5,100,0.995,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.003060129462920134,0.04705791259733123,1.2896350400455654,4.047046597891902
5,100,0.995,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,0.0,0.0,1.0,0.0,0.0,6.887403360680376e-05,0.000569876159333915,0.6677325920600821,1.7405387753850081
5,100,0.995,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,47.0,4.7,0.83,0.17,0.0,0.07479085491301016,0.7362902510260507,0.40747467533508624,0.8368043747373416
5,100,0.995,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,15.0,1.5,0.86,0.14,0.0,0.03644776125330455,0.3085052590749257,0.3224381123872027,0.9878375099194261
5,100,0.995,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,1,95.0,9.5,58.0,5.800000000000001,0.75,0.2,0.05,0.1705598501041395,0.9351189386115009,1.9244087000124654,2.919678532823614
5,100,0.995,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,0.0,0.0,1.0,0.0,0.0,0.0006218712368106175,0.004490654873495329,1.071853029527648,3.409078520315843
5,100,0.999,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.006294455977204243,0.062344862239116346,1.2896350400455654,4.047046597891902
5,100,0.999,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,0.0,0.0,1.0,0.0,0.0,0.0003187268970358178,0.004110226476341203,0.6677325920600821,1.7405387753850081
5,100,0.999,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,47.0,4.7,0.78,0.22,0.0,0.10109521641052265,0.8091437073252469,0.40747467533508624,0.8368043747373416
5,100,0.999,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,22.0,2.2,0.84,0.16,0.0,0.07170252881796117,0.6551381748584837,0.3224381123872027,0.9878375099194261
5,100,0.999,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,1,95.0,9.5,57.0,5.7,0.65,0.3,0.05,0.2017995114207982,0.957455843456127,1.9244087000124654,2.919678532823614
5,100,0.999,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,0.0,0.0,1.0,0.0,0.0,0.0026382999339329984,0.01576779798144075,1.071853029527648,3.409078520315843
7,35,0.9,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,2.0,0.2,0.19,0.81,0.0,0.2758961101204549,0.6842679291307272,1.2896350400455654,4.047046597891902
7,35,0.9,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,8.0,0.8,0.14,0.86,0.0,0.2570805605024315,0.5418810874700842,0.6677325920600821,1.7405387753850081
7,35,0.9,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,27.0,2.7,0.02,0.98,0.0,0.5626354695077738,0.8704910032507481,0.40747467533508624,0.8368043747373416
7,35,0.9,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,18.0,1.8,0.06,0.94,0.0,0.4814512716454923,0.7806323754180247,0.3224381123872027,0.9878375099194261
7,35,0.9,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,1,44.0,4.4,35.0,3.5,0.19,0.25,0.56,0.6947574113466451,0.994679208696343,1.9244087000124654,2.919678532823614
7,35,0.9,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,40.0,4.0,0.185,0.815,0.0,0.31252668452385374,0.8094353271951656,1.071853029527648,3.409078520315843
7,35,0.95,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,1.0,0.1,0.2,0.8,0.0,0.23370632860516521,0.6909170556030633,1.2896350400455654,4.047046597891902
7,35,0.95,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,8.0,0.8,0.2,0.8,0.0,0.21936892200212188,0.5039525925858344,0.6677325920600821,1.7405387753850081
7,35,0.95,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,28.0,2.8000000000000003,0.09,0.91,0.0,0.5266502399223072,0.8395839425933399,0.40747467533508624,0.8368043747373416
7,35,0.95,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,18.0,1.8,0.13,0.87,0.0,0.4509599789213864,0.7955897161745621,0.3224381123872027,0.9878375099194261
7,35,0.95,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,1,43.0,4.3,36.0,3.6,0.21,0.22,0.57,0.6795773969018489,0.9957202636854741,1.9244087000124654,2.919678532823614
7,35,0.95,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,40.0,4.0,0.34,0.66,0.0,0.27821525797640567,0.8250777907131701,1.071853029527648,3.409078520315843
7,35,0.98,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,0.3,0.7,0.0,0.17078804720073046,0.4356631821395535,1.2896350400455654,4.047046597891902
7,35,0.98,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,8.0,0.8,0.41,0.59,0.0,0.15166172127743535,0.3470780596092699,0.6677325920600821,1.7405387753850081
7,35,0.98,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,28.0,2.8000000000000003,0.23,0.77,0.0,0.4699463035455553,0.8325568903365966,0.40747467533508624,0.8368043747373416
7,35,0.98,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,18.0,1.8,0.23,0.77,0.0,0.3998028717269743,0.700265102907333,0.3224381123872027,0.9878375099194261
7,35,0.98,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,1,45.0,4.5,36.0,3.6,0.24,0.21,0.55,0.6619201032340709,0.9939055610303088,1.9244087000124654,2.919678532823614
7,35,0.98,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,39.0,3.9000000000000004,0.43,0.57,0.0,0.23038806680739277,0.8412756233008686,1.071853029527648,3.409078520315843
7,35,0.99,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,0.32,0.68,0.0,0.13820385027363563,0.356134498844632,1.2896350400455654,4.047046597891902
7,35,0.99,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,6.0,0.6000000000000001,0.58,0.42,0.0,0.10233268532896178,0.258079886965758,0.6677325920600821,1.7405387753850081
7,35,0.99,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,28.0,2.8000000000000003,0.23,0.77,0.0,0.43324715501615907,0.8162341244940988,0.40747467533508624,0.8368043747373416
7,35,0.99,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,18.0,1.8,0.29,0.71,0.0,0.36823958952193064,0.6947225367548949,0.3224381123872027,0.9878375099194261
7,35,0.99,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,1,42.0,4.2,36.0,3.6,0.28,0.17,0.55,0.640150178436461,0.9961844884327133,1.9244087000124654,2.919678532823614
7,35,0.99,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,38.0,3.8000000000000003,0.485,0.515,0.0,0.1606052359022414,0.5113016460350283,1.071853029527648,3.409078520315843
7,35,0.995,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,0.3,0.7,0.0,0.1364141973341876,0.34619528764114066,1.2896350400455654,4.047046597891902
7,35,0.995,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,4.0,0.4,0.6,0.4,0.0,0.08694704377103556,0.2191077062235768,0.6677325920600821,1.7405387753850081
7,35,0.995,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,29.0,2.9000000000000004,0.18,0.82,0.0,0.4096378809502572,0.7868433354335927,0.40747467533508624,0.8368043747373416
