num_bins,short_window_size,discount,base_rate,eta,tau_ok,simulation_seed,cache_file,warmup_steps,transition_window_before_steps,transition_window_after_steps,nominal_sample_count,fault_sample_count,steady_sample_count,transition_sample_count,nominal_consistent_rate,nominal_undecided_rate,nominal_false_inconsistent_rate,fault_false_consistent_rate,fault_undecided_rate,fault_inconsistent_rate,steady_nominal_consistent_rate,steady_nominal_undecided_rate,steady_nominal_false_inconsistent_rate,steady_fault_false_consistent_rate,steady_fault_undecided_rate,steady_fault_inconsistent_rate,steady_undecided_rate,steady_balanced_undecided_rate,steady_balanced_correct_rate,steady_worst_class_correct_rate,steady_confident_error_rate,steady_decision_coverage,steady_selective_accuracy,undecided_total_count,undecided_in_transition_count,undecided_outside_transition_count,undecided_localization_precision,transition_undecided_sample_rate,undecided_transition_f1,mean_q_consistent_steady_nominal,median_q_consistent_steady_nominal,q05_consistent_steady_nominal,q10_consistent_steady_nominal,mean_q_inconsistent_steady_fault,median_q_inconsistent_steady_fault,q10_inconsistent_steady_fault,q20_inconsistent_steady_fault,eta_ceiling_90pct_nominal_consistent,eta_ceiling_80pct_fault_inconsistent,nominal_consistency_credibility_margin_q10,fault_inconsistency_credibility_margin_q20,decision_coverage,selective_accuracy,selective_risk,balanced_three_state_accuracy,q_inconsistent_roc_auc,q_inconsistent_average_precision,mean_q_inconsistent_nominal,mean_q_inconsistent_fault,q_inconsistent_mean_separation,region_transition_count,region_transitions_per_1000_steps,mean_region_dwell_steps,initial_consistent_delay_steps,mean_position_error_nominal,mean_position_error_fault,event_detection_rate,mean_detection_delay_steps,median_detection_delay_steps,worst_detection_delay_steps,mean_detection_delay_seconds,mean_recovery_delay_steps,mean_recovery_delay_seconds,undetected_event_count,transition_count,transition_completion_rate,mediated_transition_rate,direct_transition_rate,transition_undecided_presence_rate,onset_mediated_transition_rate,recovery_mediated_transition_rate,mean_transition_settling_delay_steps,median_transition_settling_delay_steps,mean_undecided_steps_per_transition,mean_transition_path_length_steps
5,35,0.98,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,35,5,35,666,700,886,480,0.8438438438438438,0.11411411411411411,0.042042042042042045,0.49857142857142855,0.42142857142857143,0.08,0.9882629107981221,0.011737089201877934,0.0,0.3217391304347826,0.5673913043478261,0.1108695652173913,0.3002257336343115,0.289564196774852,0.5495662380077567,0.1108695652173913,0.1670428893905192,0.6997742663656885,0.7612903225806451,371,105,266,0.2830188679245283,0.21875,0.2467685076380729,0.9906927480155754,0.9960369938071039,0.9804974764797123,0.9853229643468533,0.3367329960245411,0.1883021510860635,0.01781129812717053,0.03336364531989599,0.9853229643468533,0.03336364531989599,0.08532296434685327,-0.866636354680104,0.7284040995607614,0.6211055276381909,0.37889447236180906,0.4619219219219219,0.7473466323466323,0.6956637871367181,0.09900748063429958,0.254826096944206,0.1558186163099064,26,19.03367496339678,50.592592592592595,35.0,0.5249965847462522,0.9596901312552737,0.16666666666666666,44.0,44.0,44.0,4.4,17.666666666666668,1.7666666666666668,5,12,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.0,0.6666666666666666,13.2,15.0,7.25,25.916666666666668
5,35,0.99,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,35,5,35,666,700,886,480,0.8453453453453453,0.11411411411411411,0.04054054054054054,0.5457142857142857,0.3757142857142857,0.07857142857142857,0.9953051643192489,0.004694835680751174,0.0,0.41739130434782606,0.47391304347826085,0.10869565217391304,0.24830699774266365,0.23930393957950602,0.5520004082465809,0.10869565217391304,0.21670428893905191,0.7516930022573364,0.7117117117117117,339,119,220,0.35103244837758113,0.24791666666666667,0.29059829059829057,0.9948479716299571,0.9982871311849675,0.9888196709230287,0.9918859468665489,0.30172734374473625,0.15382871631140405,0.011264615155848744,0.019176728315612103,0.9918859468665489,0.019176728315612103,0.09188594686654883,-0.8808232716843879,0.7518301610541728,0.6017526777020448,0.39824732229795523,0.461958386958387,0.7259395109395109,0.6714639823703766,0.10207738093488113,0.23077070289043974,0.1286933219555586,28,20.497803806734993,47.10344827586207,35.0,0.5249965847462522,0.9596901312552737,0.16666666666666666,45.0,45.0,45.0,4.5,17.166666666666668,1.7166666666666668,5,12,0.4166666666666667,0.25,0.16666666666666666,0.5,0.0,0.5,13.2,16.0,8.416666666666666,25.916666666666668
5,35,0.995,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,35,5,35,666,700,886,480,0.8438438438438438,0.10960960960960961,0.046546546546546545,0.5628571428571428,0.3557142857142857,0.08142857142857143,1.0,0.0,0.0,0.4434782608695652,0.4434782608695652,0.11304347826086956,0.23024830699774265,0.2217391304347826,0.5565217391304348,0.11304347826086956,0.23024830699774265,0.7697516930022573,0.7008797653958945,322,118,204,0.36645962732919257,0.24583333333333332,0.2942643391521197,0.9969305475459044,0.9989241912900508,0.9901896749990932,0.9940380438987699,0.293604407370452,0.12025044812812624,0.004824411958151732,0.020356054455441867,0.9940380438987699,0.020356054455441867,0.09403804389876991,-0.8796439455445582,0.7642752562225475,0.592911877394636,0.407088122605364,0.4626362076362076,0.688963963963964,0.6559787000089912,0.10356448975349572,0.22320636439540262,0.1196418746419069,44,32.210834553440705,30.355555555555554,35.0,0.5249965847462522,0.9596901312552737,0.16666666666666666,43.0,43.0,43.0,4.3,17.166666666666668,1.7166666666666668,5,12,0.4166666666666667,0.25,0.16666666666666666,0.5,0.0,0.5,13.6,19.0,8.0,26.083333333333332
5,35,0.999,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,35,5,35,666,700,886,480,0.8213213213213213,0.13063063063063063,0.04804804804804805,0.3942857142857143,0.5214285714285715,0.08428571428571428,0.9953051643192489,0.004694835680751174,0.0,0.2565217391304348,0.6260869565217392,0.11739130434782609,0.327313769751693,0.31539089610124516,0.5563482343335375,0.11739130434782609,0.13318284424379231,0.672686230248307,0.802013422818792,452,162,290,0.3584070796460177,0.3375,0.3476394849785408,0.9881367206647838,0.9962399980391206,0.9557292770464204,0.9664091327247046,0.4084352538834255,0.3215350429062873,0.01785282810513551,0.04731729589512151,0.9664091327247046,0.04731729589512151,0.06640913272470461,-0.8526827041048786,0.6691068814055637,0.6630196936542669,0.33698030634573306,0.4528035178035178,0.722007722007722,0.6889501902100403,0.11421111996999703,0.320203984833627,0.20599286486362997,30,21.961932650073205,44.064516129032256,35.0,0.5249965847462522,0.9596901312552737,0.16666666666666666,41.0,41.0,41.0,4.1000000000000005,20.0,2.0,5,12,0.3333333333333333,0.25,0.08333333333333333,0.75,0.0,0.5,12.5,11.5,11.833333333333334,27.5
5,50,0.9,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,50,5,35,651,700,871,480,0.8187403993855606,0.1336405529953917,0.047619047619047616,0.5442857142857143,0.38142857142857145,0.07428571428571429,0.9781021897810219,0.021897810218978103,0.0,0.3739130434782609,0.5239130434782608,0.10217391304347827,0.2870264064293915,0.27290542684861946,0.5401380514122501,0.10217391304347827,0.19747416762342135,0.7129735935706085,0.7230273752012882,354,104,250,0.2937853107344633,0.21666666666666667,0.24940047961630693,0.9873407339145027,0.9974361847241875,0.9810898237800967,0.9881430339600923,0.3221425997540182,0.16513536507527038,0.00811592377174126,0.023021224537520597,0.9881430339600923,0.023021224537520597,0.08814303396009227,-0.8769787754624794,0.7379718726868986,0.5867602808425276,0.4132397191574724,0.44651305683563747,0.7110445468509985,0.6698103334104327,0.10576645517436976,0.23856435285415922,0.13279789767978945,22,16.28423390081421,58.73913043478261,50.0,0.530961570036312,0.9596901312552737,0.16666666666666666,48.0,48.0,48.0,4.800000000000001,19.666666666666668,1.9666666666666668,5,12,0.3333333333333333,0.25,0.08333333333333333,0.5,0.0,0.5,10.0,9.5,7.0,26.666666666666668
5,50,0.95,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,50,5,35,651,700,871,480,0.8110599078341014,0.13978494623655913,0.04915514592933948,0.5728571428571428,0.3514285714285714,0.07571428571428572,0.975669099756691,0.024330900243309004,0.0,0.4152173913043478,0.48043478260869565,0.10434782608695652,0.26521239954075776,0.2523828414260023,0.5400084629218238,0.10434782608695652,0.21928817451205512,0.7347876004592423,0.7015625,337,106,231,0.314540059347181,0.22083333333333333,0.2594859241126071,0.9864629510516947,0.9983807458006023,0.986329976650749,0.9904334199838526,0.29980639350913013,0.14058644699955228,0.00551033741889467,0.014690965386071054,0.9904334199838526,0.014690965386071054,0.09043341998385257,-0.885309034613929,0.7505551443375278,0.5729783037475346,0.42702169625246544,0.4433870967741936,0.6952973447443493,0.6541896226940987,0.10647695460918308,0.22174167303168016,0.11526471842249708,18,13.323464100666174,71.10526315789474,50.0,0.530961570036312,0.9596901312552737,0.16666666666666666,47.0,47.0,47.0,4.7,20.166666666666668,2.016666666666667,5,12,0.3333333333333333,0.25,0.08333333333333333,0.5,0.0,0.5,10.5,10.5,7.0,26.833333333333332
5,50,0.98,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,50,5,35,651,700,871,480,0.8079877112135176,0.141321044546851,0.05069124423963134,0.62,0.31142857142857144,0.06857142857142857,0.9708029197080292,0.029197080291970802,0.0,0.48043478260869565,0.4260869565217391,0.09347826086956522,0.23880597014925373,0.22764201840685497,0.5321405902887972,0.09347826086956522,0.2537313432835821,0.7611940298507462,0.6666666666666666,310,102,208,0.32903225806451614,0.2125,0.2582278481012658,0.9842965226979093,0.9991566146128963,0.9710297171745836,0.992550668368292,0.25973139603286294,0.10354622929852147,0.002218428425644601,0.006715208476045237,0.992550668368292,0.006715208476045237,0.09255066836829196,-0.8932847915239548,0.770540340488527,0.5513928914505284,0.4486071085494716,0.43827956989247313,0.6635681369321922,0.6280296866775306,0.10565533639940967,0.192598411328312,0.08694307492890234,32,23.686158401184308,40.93939393939394,50.0,0.530961570036312,0.9596901312552737,0.16666666666666666,52.0,52.0,52.0,5.2,21.166666666666668,2.1166666666666667,5,12,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.5,0.0,0.6666666666666666,16.0,19.0,6.833333333333333,27.083333333333332
5,50,0.99,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,50,5,35,651,700,871,480,0.8095238095238095,0.14285714285714285,0.047619047619047616,0.6742857142857143,0.25857142857142856,0.06714285714285714,0.9732360097323601,0.0267639902676399,0.0,0.5630434782608695,0.3456521739130435,0.09130434782608696,0.19517795637198623,0.1862080820903417,0.5322701787792236,0.09130434782608696,0.2973593570608496,0.8048220436280138,0.630527817403709,274,104,170,0.3795620437956204,0.21666666666666667,0.27586206896551724,0.9846403419152817,0.9996019043795931,0.9820774433115089,0.9953422926061645,0.24776215845326152,0.054601123311050784,0.0011464910020766799,0.0031687520045341265,0.9953422926061645,0.0031687520045341265,0.09534229260616445,-0.8968312479954659,0.7971872686898593,0.5329619312906221,0.4670380687093779,0.43833333333333335,0.6403379416282642,0.6156382331764628,0.10026024362276936,0.18332979928039825,0.08306955565762889,20,14.803849000740193,64.33333333333333,50.0,0.530961570036312,0.9596901312552737,0.16666666666666666,53.0,53.0,53.0,5.300000000000001,21.333333333333332,2.1333333333333333,5,12,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.5,0.0,0.6666666666666666,16.4,22.0,7.0,27.25
5,50,0.995,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,50,5,35,651,700,871,480,0.8018433179723502,0.14746543778801843,0.05069124423963134,0.6571428571428571,0.27,0.07285714285714286,0.9732360097323601,0.0267639902676399,0.0,0.5282608695652173,0.3717391304347826,0.1,0.208955223880597,0.19925156035121128,0.53661800486618,0.1,0.27898966704936856,0.7910447761194029,0.6473149492017417,285,103,182,0.36140350877192984,0.21458333333333332,0.269281045751634,0.9876277526736572,0.9995739436222815,0.9819404819525189,0.9942179452787042,0.2449518282108036,0.08774161311725429,0.0003698798681217813,0.0010677410757579662,0.9942179452787042,0.0010677410757579662,0.0942179452787042,-0.8989322589242421,0.7890451517394522,0.5375234521575984,0.46247654784240155,0.4373502304147465,0.5759249506254115,0.5854555526438152,0.10357791168986881,0.18042685032975966,0.07684893863989085,34,25.166543301258326,38.6,50.0,0.530961570036312,0.9596901312552737,0.16666666666666666,49.0,49.0,49.0,4.9,21.666666666666668,2.166666666666667,5,12,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.0,0.3333333333333333,12.75,11.0,7.25,27.583333333333332
5,50,0.999,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,50,5,35,651,700,871,480,0.794162826420891,0.15514592933947774,0.05069124423963134,0.5928571428571429,0.33285714285714285,0.07428571428571429,0.9781021897810219,0.021897810218978103,0.0,0.4543478260869565,0.4434782608695652,0.10217391304347827,0.24454649827784156,0.23268803554427164,0.5401380514122501,0.10217391304347827,0.2399540757749713,0.7554535017221584,0.682370820668693,334,121,213,0.36227544910179643,0.2520833333333333,0.2972972972972973,0.9868506812844364,0.9988911290241993,0.9688267232229353,0.9851047413874628,0.3170898967852407,0.15460277433948993,0.0008333476480070787,0.003234447192319236,0.9851047413874628,0.003234447192319236,0.08510474138746282,-0.8967655528076808,0.7527757216876387,0.5594886922320551,0.4405113077679449,0.43422427035330263,0.6205376344086021,0.6208828720283645,0.1166973073425616,0.23604380696411073,0.11934649962154913,18,13.323464100666174,71.10526315789474,50.0,0.530961570036312,0.9596901312552737,0.16666666666666666,48.0,48.0,48.0,4.800000000000001,22.333333333333332,2.2333333333333334,5,12,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.5,0.0,0.6666666666666666,18.0,24.0,8.416666666666666,27.916666666666668
5,70,0.9,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,70,5,35,631,700,851,480,0.8003169572107766,0.14580031695721077,0.05388272583201268,0.7414285714285714,0.21,0.04857142857142857,0.9462915601023018,0.05370843989769821,0.0,0.6391304347826087,0.29782608695652174,0.06304347826086956,0.18566392479435959,0.17576726342710997,0.5046675191815857,0.06304347826086956,0.345475910693302,0.8143360752056404,0.5757575757575758,239,81,158,0.3389121338912134,0.16875,0.22531293463143257,0.9705696843771489,0.9998137503208764,0.8635126264933143,0.9687848009393437,0.20725078753716655,0.03341863193079529,0.0006724160999719383,0.0016562426376346452,0.9687848009393437,0.0016562426376346452,0.0687848009393437,-0.8983437573623654,0.8204357625845229,0.4935897435897436,0.5064102564102564,0.4244441928911026,0.5953090332805071,0.5783922268919176,0.11264645019822474,0.1552999190243808,0.042653468826156074,24,18.031555221637866,53.24,70.0,0.5329244323655489,0.9596901312552737,0.16666666666666666,66.0,66.0,66.0,6.6000000000000005,22.0,2.2,5,12,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.4166666666666667,0.0,0.6666666666666666,15.2,17.0,5.916666666666667,26.75
5,70,0.95,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,70,5,35,631,700,851,480,0.8193343898573693,0.12678288431061807,0.05388272583201268,0.7571428571428571,0.1957142857142857,0.047142857142857146,0.9437340153452686,0.056265984654731455,0.0,0.6630434782608695,0.27608695652173915,0.06086956521739131,0.17508813160987075,0.16617647058823531,0.5023017902813299,0.06086956521739131,0.3584018801410106,0.8249118683901293,0.5655270655270656,217,68,149,0.31336405529953915,0.14166666666666666,0.1951219512195122,0.9694659754991702,0.9998477440157131,0.8354961184242455,0.9746182440801786,0.18955576397192622,0.02201065221205868,0.0004409831177373033,0.0011613087132590005,0.9746182440801786,0.0011613087132590005,0.07461824408017859,-0.898838691286741,0.8369646882043577,0.49371633752244165,0.5062836624775584,0.4332386235001132,0.5772945438080145,0.5655217232922335,0.11182993965100338,0.1431018539921912,0.03127191434118781,14,10.518407212622089,88.73333333333333,70.0,0.5329244323655489,0.9596901312552737,0.16666666666666666,67.0,67.0,67.0,6.7,19.0,1.9000000000000001,5,12,0.4166666666666667,0.25,0.16666666666666666,0.3333333333333333,0.0,0.5,11.4,3.0,4.666666666666667,25.166666666666668
5,70,0.98,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,70,5,35,631,700,851,480,0.8225039619651348,0.12202852614896989,0.0554675118858954,0.7885714285714286,0.16285714285714287,0.04857142857142857,0.9437340153452686,0.05370843989769821,0.0025575447570332483,0.7108695652173913,0.22608695652173913,0.06304347826086956,0.14688601645123384,0.13989769820971867,0.5033887468030691,0.06304347826086956,0.3854289071680376,0.8531139835487661,0.5482093663911846,191,66,125,0.34554973821989526,0.1375,0.19672131147540986,0.9663697569036156,0.9998662440083061,0.859365209670417,0.9790046196665351,0.16615687774724186,0.00920566330379655,0.00019902386613972005,0.0005243280889535875,0.9790046196665351,0.0005243280889535875,0.07900461966653505,-0.8994756719110464,0.8564988730277987,0.4850877192982456,0.5149122807017543,0.4355376952682817,0.5399388725379217,0.5424574080255349,0.11044681348544444,0.12648247320025158,0.016035659714807138,14,10.518407212622089,88.73333333333333,70.0,0.5329244323655489,0.9596901312552737,0.16666666666666666,66.0,66.0,66.0,6.6000000000000005,18.666666666666668,1.866666666666667,5,12,0.4166666666666667,0.16666666666666666,0.25,0.25,0.0,0.3333333333333333,11.0,0.0,4.666666666666667,25.0
5,70,0.99,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,70,5,35,631,700,851,480,0.8161648177496038,0.12361331220285261,0.060221870047543584,0.8014285714285714,0.15142857142857144,0.047142857142857146,0.9309462915601023,0.061381074168797956,0.0076726342710997444,0.7304347826086957,0.20869565217391303,0.06086956521739131,0.1410105757931845,0.13503836317135548,0.4959079283887468,0.06086956521739131,0.3983548766157462,0.8589894242068156,0.5362517099863201,184,64,120,0.34782608695652173,0.13333333333333333,0.1927710843373494,0.9675632666651852,0.9999065457531696,0.8064096566166119,0.9847651985267327,0.155121551024801,0.005375877932997564,7.412144431169466e-05,0.0002595605200946127,0.9847651985267327,0.0002595605200946127,0.0847651985267327,-0.8997404394799055,0.8617580766341096,0.4777680906713165,0.5222319093286836,0.4316538374462305,0.5122707720172063,0.5302623688453068,0.10579235475601181,0.11776387218348837,0.011971517427476555,14,10.518407212622089,88.73333333333333,70.0,0.5329244323655489,0.9596901312552737,0.16666666666666666,67.0,67.0,67.0,6.7,19.333333333333332,1.9333333333333333,5,12,0.4166666666666667,0.16666666666666666,0.25,0.16666666666666666,0.0,0.3333333333333333,10.8,0.0,4.5,24.916666666666668
5,70,0.995,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,70,5,35,631,700,851,480,0.8240887480190174,0.11410459587955626,0.061806656101426306,0.8042857142857143,0.1457142857142857,0.05,0.9437340153452686,0.04603580562659847,0.010230179028132993,0.7347826086956522,0.2,0.06521739130434782,0.12925969447708577,0.12301790281329925,0.5044757033248082,0.06521739130434782,0.4018801410105758,0.8707403055229143,0.5384615384615384,174,64,110,0.367816091954023,0.13333333333333333,0.1957186544342508,0.9650313044691917,0.9999154148714432,0.8744386522090853,0.9771364328699083,0.1644890513451229,0.0021601478933559793,4.3959449276338955e-05,8.90642089095749e-05,0.9771364328699083,8.90642089095749e-05,0.07713643286990823,-0.8999109357910905,0.8692712246431255,0.47968885047536736,0.5203111495246326,0.43704437400950874,0.476973058637084,0.516907824468815,0.10643523270825805,0.12384576268897086,0.01741052998071281,16,12.021036814425244,78.29411764705883,70.0,0.5329244323655489,0.9596901312552737,0.16666666666666666,65.0,65.0,65.0,6.5,18.333333333333332,1.8333333333333333,5,12,0.4166666666666667,0.16666666666666666,0.25,0.16666666666666666,0.0,0.3333333333333333,10.8,0.0,4.5,24.916666666666668
5,70,0.999,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,70,5,35,631,700,851,480,0.7702060221870047,0.17274167987321712,0.05705229793977813,0.74,0.2042857142857143,0.055714285714285716,0.9462915601023018,0.05115089514066496,0.0025575447570332483,0.6456521739130435,0.28043478260869564,0.07391304347826087,0.17508813160987075,0.1657928388746803,0.5101023017902813,0.07391304347826087,0.3501762632197415,0.8249118683901293,0.5754985754985755,252,103,149,0.4087301587301587,0.21458333333333332,0.2814207650273224,0.9678331598003771,0.9998386533720526,0.8290828681038664,0.9735831746662632,0.21551693608596723,0.015636647483426382,2.6839474293023484e-05,0.00012311949465588056,0.9735831746662632,0.00012311949465588056,0.07358317466626318,-0.8998768805053441,0.8106686701728024,0.4865616311399444,0.5134383688600557,0.4129601539506452,0.4863187683948381,0.5326839459942168,0.11702176556822406,0.1595253959789299,0.04250363041070583,28,21.036814425244177,45.89655172413793,70.0,0.5329244323655489,0.9596901312552737,0.16666666666666666,62.0,62.0,62.0,6.2,24.0,2.4000000000000004,5,12,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.6666666666666666,17.6,23.0,7.333333333333333,27.75
5,100,0.9,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,100,5,35,601,700,826,475,0.7803660565723793,0.15640599001663893,0.0632279534109817,0.87,0.12285714285714286,0.007142857142857143,0.9043715846994536,0.08743169398907104,0.00819672131147541,0.8347826086956521,0.16521739130434782,0.0,0.13075060532687652,0.12632454264670942,0.4521857923497268,0.0,0.4685230024213075,0.8692493946731235,0.4610027855153203,180,72,108,0.4,0.15157894736842106,0.21984732824427483,0.9470625326871714,0.9997718140406007,0.5770699976803938,0.912137484713843,0.06792476324501238,0.00037973796046331,1.4235040303472421e-05,3.408853501198443e-05,0.912137484713843,3.408853501198443e-05,0.012137484713843016,-0.899965911464988,0.8616448885472713,0.42283675289919714,0.5771632471008028,0.39375445685761823,0.3761849298787735,0.4528459987642465,0.12160640770792579,0.05803256710851964,-0.06357384059940616,10,7.686395080707149,118.27272727272727,,0.5331909360204484,0.9596901312552737,0.16666666666666666,95.0,95.0,95.0,9.5,22.166666666666668,2.216666666666667,5,12,0.4166666666666667,0.25,0.16666666666666666,0.25,0.0,0.5,12.6,5.0,5.166666666666667,25.666666666666668
5,100,0.95,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,100,5,35,601,700,826,475,0.7870216306156406,0.1497504159733777,0.0632279534109817,0.88,0.11714285714285715,0.002857142857142857,0.9016393442622951,0.09016393442622951,0.00819672131147541,0.85,0.15,0.0,0.1234866828087167,0.12008196721311476,0.45081967213114754,0.0,0.47699757869249393,0.8765133171912833,0.4558011049723757,172,70,102,0.4069767441860465,0.14736842105263157,0.21638330757341576,0.9453148113919231,0.9997884291841797,0.5683149220280121,0.9116631097738079,0.05840434922812563,0.00023322489969262444,9.264977153198818e-06,2.3011614647621544e-05,0.9116631097738079,2.3011614647621544e-05,0.011663109773807911,-0.8999769883853524,0.8677940046118371,0.42072630646589904,0.579273693534101,0.39493938673639173,0.3581055383884003,0.44375897868835895,0.11917431836973598,0.050464099262308874,-0.06871021910742711,10,7.686395080707149,118.27272727272727,,0.5331909360204484,0.9596901312552737,0.0,,,,,21.333333333333332,2.1333333333333333,6,12,0.4166666666666667,0.16666666666666666,0.25,0.16666666666666666,0.0,0.3333333333333333,11.4,0.0,4.75,25.166666666666668
5,100,0.98,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,100,5,35,601,700,826,475,0.7920133111480865,0.1464226289517471,0.06156405990016639,0.9042857142857142,0.09285714285714286,0.002857142857142857,0.9016393442622951,0.09289617486338798,0.00546448087431694,0.8869565217391304,0.11304347826086956,0.0,0.10411622276029056,0.10296982656212877,0.45081967213114754,0.0,0.4963680387409201,0.8958837772397095,0.44594594594594594,153,67,86,0.43790849673202614,0.14105263157894737,0.21337579617834398,0.9465577693605036,0.9998243943365173,0.5430817440946352,0.9090840085919989,0.04709435768422714,8.440194021611035e-05,3.381220581784751e-06,9.354271075798185e-06,0.9090840085919989,9.354271075798185e-06,0.009084008591998871,-0.8999906457289242,0.8823981552651806,0.4163763066202091,0.5836236933797909,0.3974352270026147,0.3267458996909912,0.4304049495254097,0.11219367833198765,0.04177526641207728,-0.07041841191991037,10,7.686395080707149,118.27272727272727,,0.5331909360204484,0.9596901312552737,0.0,,,,,20.833333333333332,2.0833333333333335,6,12,0.4166666666666667,0.16666666666666666,0.25,0.16666666666666666,0.0,0.3333333333333333,10.8,0.0,4.5,24.916666666666668
5,100,0.99,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,100,5,35,601,700,826,475,0.7870216306156406,0.1497504159733777,0.0632279534109817,0.8985714285714286,0.09857142857142857,0.002857142857142857,0.8961748633879781,0.09562841530054644,0.00819672131147541,0.8782608695652174,0.12173913043478261,0.0,0.11016949152542373,0.10868377286766454,0.44808743169398907,0.0,0.4927360774818402,0.8898305084745762,0.44625850340136053,159,68,91,0.4276729559748428,0.1431578947368421,0.21451104100946375,0.9421159303013701,0.9998791371253573,0.508399127379752,0.8352227869770258,0.04900695345317832,4.769610245086848e-05,9.75803039184735e-07,2.6999926778244426e-06,0.8352227869770258,2.6999926778244426e-06,-0.06477721302297423,-0.8999973000073221,0.8777863182167563,0.4159369527145359,0.5840630472854641,0.39493938673639173,0.30755169954837175,0.4243948790764807,0.11607726994174515,0.04307680955664418,-0.07300046038510097,8,6.149116064565718,144.55555555555554,,0.5331909360204484,0.9596901312552737,0.0,,,,,21.333333333333332,2.1333333333333333,6,12,0.4166666666666667,0.16666666666666666,0.25,0.16666666666666666,0.0,0.3333333333333333,11.0,0.0,4.583333333333333,25.0
5,100,0.995,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,100,5,35,601,700,826,475,0.7820299500831946,0.15474209650582363,0.0632279534109817,0.9157142857142857,0.07857142857142857,0.005714285714285714,0.8907103825136612,0.10109289617486339,0.00819672131147541,0.9043478260869565,0.09347826086956522,0.002173913043478261,0.09685230024213075,0.09728557852221431,0.4464421477785697,0.002173913043478261,0.5072639225181598,0.9031476997578692,0.4383378016085791,148,68,80,0.4594594594594595,0.1431578947368421,0.21829855537720705,0.9382887466311199,0.9999467734628338,0.43498369555864147,0.8857353908337877,0.053668129881770325,2.9382788981924367e-05,2.1274541615142227e-07,5.968466262529944e-07,0.8857353908337877,5.968466262529944e-07,-0.014264609166212305,-0.8999994031533738,0.8862413528055342,0.4111014744145707,0.5888985255854293,0.39387211789874016,0.2976966959828857,0.4227488101445469,0.12299155206340644,0.04684375282287722,-0.07614779924052922,14,10.760953112990007,86.73333333333333,,0.5331909360204484,0.9596901312552737,0.16666666666666666,97.0,97.0,97.0,9.700000000000001,22.0,2.2,5,12,0.3333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.0,0.16666666666666666,5.5,0.0,4.666666666666667,25.166666666666668
5,100,0.999,0.5,0.9,0.5,6,kf_sa_seed_0006.npz,100,5,35,601,700,826,475,0.778702163061564,0.15640599001663893,0.064891846921797,0.8842857142857142,0.10428571428571429,0.011428571428571429,0.9016393442622951,0.08743169398907104,0.01092896174863388,0.8586956521739131,0.13478260869565217,0.006521739130434782,0.11380145278450363,0.1111071513423616,0.4540805416963649,0.006521739130434782,0.4830508474576271,0.8861985472154964,0.45491803278688525,167,73,94,0.437125748502994,0.15368421052631578,0.22741433021806856,0.9411944889546315,0.9998300794646763,0.4178927337872548,0.9104421968752199,0.06693450951682064,4.344389266923334e-05,2.5813596994871632e-08,5.484287692629174e-07,0.9104421968752199,5.484287692629174e-07,0.010442196875219856,-0.8999994515712307,0.8716372021521906,0.41975308641975306,0.5802469135802469,0.39506536724506774,0.3078393154266698,0.427854848673795,0.13052301166295105,0.05835674011082911,-0.07216627155212194,10,7.686395080707149,118.27272727272727,,0.5331909360204484,0.9596901312552737,0.16666666666666666,92.0,92.0,92.0,9.200000000000001,22.166666666666668,2.216666666666667,5,12,0.3333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.0,0.16666666666666666,6.75,0.0,5.166666666666667,25.583333333333332
