k,b_norm_griebel_innovation_mean,b_norm_griebel_innovation_q05,b_norm_griebel_innovation_q50,b_norm_griebel_innovation_q95,b_norm_radial_mean,b_norm_radial_q05,b_norm_radial_q50,b_norm_radial_q95,b_norm_x_mean,b_norm_x_q05,b_norm_x_q50,b_norm_x_q95,b_norm_y_mean,b_norm_y_q05,b_norm_y_q50,b_norm_y_q95,b_norm_comp_mean,b_norm_comp_q05,b_norm_comp_q50,b_norm_comp_q95,b_norm_overall_mean,b_norm_overall_q05,b_norm_overall_q50,b_norm_overall_q95,d_norm_griebel_innovation_mean,d_norm_griebel_innovation_q05,d_norm_griebel_innovation_q50,d_norm_griebel_innovation_q95,d_norm_radial_mean,d_norm_radial_q05,d_norm_radial_q50,d_norm_radial_q95,d_norm_x_mean,d_norm_x_q05,d_norm_x_q50,d_norm_x_q95,d_norm_y_mean,d_norm_y_q05,d_norm_y_q50,d_norm_y_q95,d_norm_comp_mean,d_norm_comp_q05,d_norm_comp_q50,d_norm_comp_q95,d_norm_overall_mean,d_norm_overall_q05,d_norm_overall_q50,d_norm_overall_q95,p_ok_griebel_innovation_mean,p_ok_griebel_innovation_q05,p_ok_griebel_innovation_q50,p_ok_griebel_innovation_q95,p_ok_radial_mean,p_ok_radial_q05,p_ok_radial_q50,p_ok_radial_q95,p_ok_x_mean,p_ok_x_q05,p_ok_x_q50,p_ok_x_q95,p_ok_y_mean,p_ok_y_q05,p_ok_y_q50,p_ok_y_q95,p_ok_comp_mean,p_ok_comp_q05,p_ok_comp_q50,p_ok_comp_q95,p_ok_overall_mean,p_ok_overall_q05,p_ok_overall_q50,p_ok_overall_q95,u_griebel_innovation_mean,u_griebel_innovation_q05,u_griebel_innovation_q50,u_griebel_innovation_q95,u_radial_mean,u_radial_q05,u_radial_q50,u_radial_q95,u_x_mean,u_x_q05,u_x_q50,u_x_q95,u_y_mean,u_y_q05,u_y_q50,u_y_q95,u_comp_mean,u_comp_q05,u_comp_q50,u_comp_q95,u_overall_mean,u_overall_q05,u_overall_q50,u_overall_q95,griebel_multinomial_dc_mean,griebel_multinomial_dc_q05,griebel_multinomial_dc_q50,griebel_multinomial_dc_q95,griebel_multinomial_uncertainty_mean,griebel_multinomial_uncertainty_q05,griebel_multinomial_uncertainty_q50,griebel_multinomial_uncertainty_q95,griebel_multinomial_threshold_mean,griebel_multinomial_threshold_q05,griebel_multinomial_threshold_q50,griebel_multinomial_threshold_q95,dc_josang_history_mean,dc_josang_history_q05,dc_josang_history_q50,dc_josang_history_q95,dc_norm_history_mean,dc_norm_history_q05,dc_norm_history_q50,dc_norm_history_q95,nis_score_mean,nis_score_q05,nis_score_q50,nis_score_q95,nis_lower_band_mean,nis_lower_band_q05,nis_lower_band_q50,nis_lower_band_q95,nis_upper_band_mean,nis_upper_band_q05,nis_upper_band_q50,nis_upper_band_q95,rmse_mean,rmse_q05,rmse_q50,rmse_q95
495,0.9522857142857133,0.8842857142857142,0.9714285714285714,1.0,0.8619953616349266,0.787655533471708,0.8680789447398785,0.927790290316602,0.8606212512019441,0.773133406221953,0.8636376695139758,0.9301380069118448,0.8596417356593293,0.7812586148960858,0.864880666603773,0.9305512563993145,0.7380549483150958,0.6377137579639534,0.7431146210469277,0.8389227513889823,0.8002254378441528,0.7326506815003905,0.805385758661868,0.8574239488470031,0.047714285714285695,0.0,0.02857142857142858,0.11571428571428566,0.13800463836507376,0.07220970968339797,0.13192105526012154,0.21234446652829206,0.13937874879805548,0.06986199308815523,0.1363623304860243,0.22686659377804697,0.1403582643406706,0.0694487436006856,0.13511933339622692,0.2187413851039141,0.2619450516849041,0.16107724861101771,0.2568853789530723,0.36228624203604665,0.19977456215584716,0.1425760511529969,0.1946142413381319,0.2673493184996096,0.9521621621621627,0.887837837837838,0.9702702702702702,0.9972972972972972,0.8228807202539565,0.7532745133270594,0.8287522725213172,0.8818527893195178,0.8441095325741991,0.7660470601994707,0.8469415412125378,0.9061883008255237,0.8433115927212192,0.773349333499564,0.8480519788584447,0.9067179249708075,0.7120017059408269,0.623751384269563,0.7168111212799082,0.8003663709453097,0.7676334962929405,0.7083460762070674,0.7724469894658477,0.8182727945564,0.05405405405405604,0.054054054054055826,0.054054054054055944,0.054054054054055944,0.10845321060482883,0.1066633283501679,0.10695531788287721,0.11423095212463488,0.1083685090531963,0.10666332835009829,0.10666386102874686,0.1147049107975223,0.10795715423702003,0.10666332835009817,0.10666332835677311,0.10991090266851902,0.10892727603685463,0.10219020310539556,0.10877820519814368,0.11487346438003684,0.10854221245883398,0.10462253058597751,0.1078705330226441,0.11364163234388759,0.07963821740693022,0.039100530184723536,0.07865406697106801,0.1286793079263531,0.10644105701917615,0.10510794454186542,0.10666332835009733,0.10666332835009738,0.21080405936304614,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.09381132662520578,0.04931493289455359,0.0902229805831275,0.14111725110900178,0.12289267444362921,0.06445556359078826,0.11783899676224541,0.18697422150644696,1.9942875154958204,1.488260829631003,2.0137681739897824,2.6629125281174066,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.49747321478109363,0.1405808261507965,0.46005994528920746,1.0006761314118915
496,0.9514285714285708,0.8842857142857142,0.9714285714285714,1.0,0.8594964397313576,0.7807143400649068,0.8618632595126197,0.9265180543216628,0.8602899086699338,0.7787583308237983,0.8662394317201427,0.9293346053170723,0.8597981270772793,0.7780271650599044,0.8667189702040996,0.9311792609006497,0.7378374810764634,0.6440234260050651,0.7419934928129697,0.8359239385009969,0.7990197401837709,0.7309093912177985,0.8021848550269965,0.8588535971271468,0.04857142857142854,0.0,0.02857142857142858,0.11571428571428566,0.14050356026864225,0.07348194567833725,0.1381367404873804,0.21928565993509316,0.1397100913300664,0.07066539468292757,0.13376056827985722,0.22124166917620167,0.1402018729227209,0.06882073909935033,0.13328102979590034,0.22197283494009556,0.26216251892353626,0.16407606149900303,0.25800650718703033,0.355976573994935,0.2009802598162292,0.14114640287285316,0.1978151449730034,0.2690906087822016,0.951351351351352,0.887837837837838,0.9702702702702702,0.9972972972972972,0.8207041501527997,0.7474294014036288,0.8232018278555946,0.880459291859118,0.8438177080149574,0.7710067259970319,0.8491690771901708,0.905605470045005,0.8434504190388641,0.7704625608668185,0.8496942028770353,0.9072789443985985,0.7118233594372836,0.62945501247617,0.7158946774205042,0.7977409094716427,0.7665744371779907,0.7068282445630097,0.76914329436011,0.8198170312965912,0.05405405405405604,0.054054054054055826,0.054054054054055944,0.054054054054055944,0.10866828700237345,0.1066633283501628,0.10693384208797801,0.11368262094156899,0.10824976435428316,0.1066633283500984,0.1066638218272058,0.11412273181957287,0.10786862067270299,0.10666332835009817,0.10666332835628195,0.10967347197618456,0.10881269916423082,0.10180879906020414,0.10850766738433504,0.11550283051315917,0.10854409376842128,0.1048279335043429,0.10791201502739817,0.11293583121079166,0.07954109954732382,0.04210766039573992,0.0769416718932876,0.12163997291746742,0.10645754646120445,0.10522277002068611,0.10666332835009733,0.10666332835009738,0.2108179188391509,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.09528111724880897,0.050115330539713225,0.0944541356995081,0.14603754195909055,0.12496170634601335,0.06554642267621814,0.12337821353296155,0.19328976176312812,1.9911299725821738,1.478058951044662,1.9815723573924973,2.6587164473270803,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5176801442028112,0.13780852572683974,0.5047478127776325,1.0190571858007613
497,0.9517142857142847,0.8857142857142857,0.9714285714285714,1.0,0.8614152227687996,0.7886354857624094,0.864025251726837,0.9324327361163924,0.8602814731134941,0.7817181037431544,0.8698389293635597,0.9293649863242136,0.8598141918480122,0.7810429010758274,0.8678528145444686,0.9279315517325137,0.7378508095102251,0.6496079119451049,0.7427554363295772,0.8267292531161069,0.7999471349547196,0.7370617518214222,0.7963692025398256,0.8611198600377348,0.048285714285714265,0.0,0.02857142857142858,0.11428571428571431,0.13858477723120083,0.06756726388360758,0.13597474827316308,0.21136451423759062,0.13971852688650566,0.07063501367578638,0.13016107063644033,0.21828189625684552,0.1401858081519876,0.0720684482674863,0.1321471854555314,0.21895709892417262,0.26214919048977486,0.17327074688389305,0.2572445636704228,0.35039208805489513,0.20005286504528058,0.13888013996226517,0.20363079746017443,0.2629382481785778,0.951621621621622,0.8891891891891893,0.9702702702702702,0.9972972972972972,0.8224350824345854,0.757838111965288,0.8249334076338536,0.8863078829528531,0.8438245297948761,0.7737598117466568,0.8524421289001349,0.9055179661550942,0.8434722757229568,0.7731566284427155,0.8501931709979511,0.904377642858676,0.7118518749225793,0.634420820774026,0.7165982696215367,0.7897413752264442,0.767420116271493,0.7121041917695955,0.7649182840551321,0.8213273271520696,0.05405405405405604,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10853117695869416,0.10666332835015825,0.10691394497112094,0.11317344237288822,0.10813887937247756,0.10666332835009829,0.10666378551062977,0.11358205302166817,0.10778573261783221,0.10666332835009817,0.10666332835582676,0.1094532935051792,0.10871847330706963,0.10192786471441759,0.10837884894582606,0.11468953379317609,0.10845477134639653,0.1045728346856304,0.1077852848373676,0.1125034861849492,0.07841069523253,0.04161033153386837,0.07622953283896372,0.12524817849000872,0.10647280350133503,0.10532909397769305,0.10666332835009733,0.10666332835009745,0.2108179188391509,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.09404458498361504,0.04621889468230308,0.09274352255909003,0.1445694433932094,0.12329932908606739,0.06036029292762852,0.12129527163177208,0.18881116825203956,1.989431364871215,1.496246394486205,1.975420458174015,2.6745384379965285,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.4910238395658238,0.14907022091895497,0.47222328370696276,0.9400623244882551
498,0.9522857142857135,0.8857142857142857,0.9714285714285714,1.0,0.8624791557999045,0.7941956835771279,0.8656036857575804,0.9284463535490257,0.8606183784481057,0.7768130818866209,0.8654463026444832,0.9301278841280739,0.8603220400187632,0.7792953196318029,0.8683242382739784,0.9321955340582474,0.7385889053703931,0.6464345955986024,0.745191116774969,0.8367295324672844,0.8010428086711151,0.7340811995729709,0.8045818458475049,0.8620875522009329,0.04771428571428569,0.0,0.02857142857142858,0.11428571428571431,0.13752084420009597,0.07155364645097433,0.13439631424241966,0.20580431642287206,0.13938162155189437,0.06987211587192613,0.1345536973555168,0.22318691811337907,0.13967795998123667,0.06780446594175249,0.13167576172602155,0.22070468036819715,0.2614110946296068,0.16327046753271554,0.25480888322503104,0.35356540440139755,0.19895719132888462,0.13791244779906708,0.1954181541524952,0.2659188004270292,0.9521621621621627,0.8891891891891893,0.9702702702702702,0.9972972972972972,0.8234041718882125,0.7593045021894257,0.8265832390879804,0.8827467694379472,0.8441637524376443,0.7692857940339957,0.8485058502397209,0.9063176791819715,0.8439328619472729,0.7715954498524451,0.8509221682432688,0.9081868184825955,0.7124821563171948,0.6296652255994785,0.7186673000917341,0.7984234152967962,0.7683759546533715,0.706822614628174,0.77159527923836,0.8221656992002825,0.05405405405405605,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10840282543339852,0.10666332835015371,0.10689551060668923,0.11270070172825375,0.10863541921191779,0.10666332835009829,0.1067048873375257,0.11409164072222891,0.10770818336365481,0.10666332835009817,0.10666332835540515,0.10924912867513044,0.10898413423487145,0.10272482957841418,0.10885403860771792,0.11523050991370919,0.10853225907963533,0.10469459458490032,0.10797704014797416,0.11291040925569558,0.07812178083989088,0.03814861963772013,0.07680274651651196,0.12942312046239568,0.10648692155754869,0.10542754934798057,0.10666332835009733,0.10666332835009745,0.2108310067987233,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.09338380318665727,0.04894576795963012,0.09191947105447436,0.1371629885272267,0.12239441539508811,0.0639214846914864,0.12005239575166235,0.1814167948910267,1.988456052522414,1.493164908282758,1.9891149852084764,2.6437748151245417,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.4889484373525147,0.1472442631875793,0.4386841399723028,0.9956029024142846
499,0.9531428571428563,0.8857142857142857,0.9714285714285714,1.0,0.8611956488514904,0.7664607023285662,0.8665495400691161,0.9169703033457289,0.8616098235497709,0.7845158764125331,0.867291160475868,0.9257507072770389,0.8599494835385546,0.787834243497286,0.8676623971531711,0.9270389835006175,0.7390074535529364,0.6534664584017625,0.7439618760012126,0.8333248173245118,0.8006080921364702,0.7414344778557752,0.8048090419866989,0.8607256183620526,0.04685714285714283,0.0,0.02857142857142858,0.11428571428571431,0.13880435114850984,0.08302969665427115,0.1334504599308839,0.2335392976714338,0.13839017645022905,0.07424929272296109,0.13270883952413215,0.2154841235874669,0.14005051646144534,0.07296101649938239,0.13233760284682894,0.21216575650271396,0.2609925464470637,0.16667518267548817,0.2560381239987874,0.3465335415982375,0.19939190786352984,0.13927438163794728,0.19519095801330108,0.25856552214422485,0.9529729729729735,0.8891891891891893,0.9702702702702702,0.9972972972972972,0.8221320454143795,0.7342906135901366,0.8272717498771327,0.8722372194404349,0.8450439406525208,0.7743295247279486,0.8500425572825427,0.9021106738137933,0.8436055691426209,0.7792235836779503,0.8505370007688708,0.9035592488347444,0.7128754661284634,0.6377221285577064,0.7176058223102171,0.7953803515703373,0.7679505844880716,0.7152770547542715,0.7715399130560149,0.821222904041841,0.05405405405405605,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10888278214118481,0.1066633283501495,0.10688664517293989,0.11474092271541575,0.10850011063190708,0.10666332835009829,0.10670182938200246,0.11355317333360038,0.10763567602145058,0.10666332835009829,0.10666332835501457,0.1090598257086036,0.10891578850384585,0.10287732032503973,0.1087647152571975,0.11517376585731187,0.1086856649794051,0.10515646462730456,0.1080312056663359,0.11535361480863501,0.07813027201526838,0.04068635598646095,0.0781615210741656,0.125515789227268,0.10649998677801116,0.10551872144848887,0.10666332835009733,0.10666332835009745,0.2108310067987233,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.09409200427997294,0.05671723838966945,0.0911858233509002,0.14121136502891002,0.12342656351502806,0.07412208946336148,0.11915083278186765,0.195322787618029,1.9964970120877974,1.4805737066756546,1.9690559645152816,2.507264248714291,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.4942904701319273,0.11177569675005575,0.48951630049392947,0.9506255639437167
500,0.9522857142857133,0.8857142857142857,0.9571428571428571,1.0,0.8622410395175134,0.7819366243082212,0.8712433721224029,0.9204279888580386,0.8613380912267705,0.7843930297515607,0.8627793885238546,0.9288700258338952,0.8603270497429333,0.7899934588702962,0.8652841757951049,0.9320048369563184,0.7390252187442783,0.65421483534683,0.7406374934067406,0.8314179663543304,0.801064512622005,0.7417103452356413,0.8048985748776625,0.8618264266517655,0.04771428571428569,0.0,0.04285714285714287,0.11428571428571431,0.13775896048248668,0.07957201114196143,0.12875662787759712,0.21806337569177883,0.1386619087732295,0.07112997416610477,0.13722061147614545,0.21560697024843928,0.13967295025706655,0.06799516304368158,0.13471582420489508,0.2100065411297039,0.2609747812557213,0.1685820336456697,0.25936250659325955,0.34578516465317,0.19893548737799505,0.13817357334823452,0.19510142512233747,0.2582896547643589,0.9521621621621624,0.8891891891891893,0.9567567567567568,0.9972972972972972,0.8230827471986509,0.7426388777426689,0.8316453026229391,0.8755807256150074,0.8447980963234349,0.7761386559831424,0.8461748300919132,0.9051568382169339,0.8439361778364115,0.7798276271037371,0.8484004129275913,0.9080164617875278,0.7129134171856709,0.6384688095648553,0.7147362211158139,0.7938692932334512,0.7683830086885073,0.7136331964474216,0.7722360441308174,0.8220571181205174,0.05405405405405605,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10873175616496131,0.10666332835014591,0.10687021795580609,0.1141561967242366,0.10837349575067716,0.10666332835009829,0.1066989963995596,0.11305318627752028,0.10756792413670233,0.10666332835009817,0.10666332835465286,0.10888431384803662,0.10881824056364292,0.10329725114534463,0.10894126641206225,0.11544178262098469,0.1085860405666276,0.10518617074720893,0.1079814840957225,0.11411106607133037,0.07835272136143939,0.03602708516924015,0.07552230780426016,0.1258967662306816,0.10651207863395801,0.10560315163088356,0.10666332835009733,0.10666332835009745,0.21084486627482807,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.0934633004506515,0.05442983275963878,0.0880750883671262,0.14682219656897724,0.12255137471886805,0.07108403334098821,0.11502301193471944,0.1932680147419983,1.959357421811112,1.4417168407655454,1.9459946463855013,2.4865529294836204,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.46145028061300486,0.13545699260284755,0.4177991225728794,0.9036907284740214
501,0.9522857142857133,0.8857142857142857,0.9571428571428571,1.0,0.8615414763229177,0.780858349078429,0.8671254481742543,0.9197406158443295,0.8597910665005395,0.790939673146606,0.861136031999538,0.9353186461056454,0.8609312923295442,0.7951866844381577,0.8616420229662072,0.933473810534006,0.7382449400482823,0.6577862348656577,0.7444953838328345,0.8226034256928415,0.8002079853104656,0.7448333656660722,0.8044031681244268,0.8566481847537868,0.04771428571428569,0.0,0.04285714285714287,0.11428571428571431,0.13845852367708258,0.08025938415567051,0.13287455182574567,0.219141650921571,0.14020893349946031,0.06468135389435452,0.1388639680004619,0.209060326853394,0.13906870767045526,0.06652618946599388,0.13835797703379277,0.20481331556184232,0.26175505995171766,0.17739657430715855,0.25550461616716547,0.34221376513434226,0.19979201468953417,0.14335181524621315,0.1955968318755731,0.2551666343339279,0.9521621621621624,0.8891891891891893,0.9567567567567568,0.9972972972972972,0.8224726414398452,0.7507911866582805,0.8274045996054151,0.8749615398591696,0.8434252020625997,0.7818851315470637,0.8447067504526159,0.9109246130501057,0.8444660132834244,0.7857917887963125,0.844925128089869,0.9093287497549926,0.7122504855057159,0.639991088871791,0.7181148105293749,0.7861027963145131,0.7676513240288724,0.7144775698011284,0.7718542195106476,0.8175139322894011,0.05405405405405605,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.1085902669491447,0.10666332835014244,0.10685499862234127,0.11361314411901201,0.10825509010590428,0.10666332835009829,0.10669637184388642,0.11258900702961339,0.10750465214747726,0.10666332835009817,0.10666332835431774,0.1087215979148047,0.10866918166905255,0.10310639059141002,0.1086322334675685,0.11609236456934313,0.1084614927607754,0.1050086773957368,0.10802037129417941,0.11346413711837533,0.07772599599609406,0.036629967260143705,0.0763470182391611,0.12456799844600125,0.10652327046034461,0.10568134064428852,0.10666332835009733,0.10666332835009745,0.21085820353458673,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.09402449427949428,0.05489876553070069,0.09089192536482349,0.14977134562821176,0.12323222508558214,0.07169726580562526,0.11870170381535533,0.19568170465931192,1.9242794068153162,1.3806261637147812,1.9022934022596638,2.4635102556089827,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.43876738707233753,0.12820405080627253,0.4153391579687775,0.8577589081753729
502,0.9497142857142851,0.8571428571428571,0.9714285714285714,1.0,0.8589829660409062,0.7761869031452411,0.8655794573788812,0.9310006865689111,0.8607179877375113,0.7960054593183328,0.8609252765236779,0.9313842425436305,0.8604082972632652,0.8001347782072714,0.8597209371788286,0.9310488562772431,0.7388025602160586,0.6625799611418858,0.7391129289699304,0.8168749994286636,0.7995237642957985,0.7412360798148965,0.8050878571393194,0.8585310123315287,0.05028571428571424,0.0,0.02857142857142858,0.14285714285714288,0.14101703395909387,0.06899931343108885,0.1344205426211188,0.22381309685475892,0.13928201226248868,0.06861575745636946,0.13907472347632216,0.20399454068166734,0.139591702736735,0.06895114372275693,0.14027906282117136,0.1998652217927286,0.26119743978394133,0.1831250005713364,0.2608870710300696,0.33742003885811434,0.2004762357042014,0.14146898766847124,0.1949121428606806,0.2587639201851036,0.9497297297297301,0.8621621621621622,0.9702702702702702,0.9972972972972972,0.8201611306197727,0.7467278863126207,0.8264809534763908,0.8850287169792123,0.8442387746459655,0.7864304872865728,0.844518459968473,0.9073430987756304,0.8440407371089481,0.7902121024142374,0.8434426033473508,0.9071624491817791,0.7127230606350717,0.6443265803461282,0.7133611822046065,0.7812523970897036,0.7669876640832126,0.7156632913795544,0.772322299484596,0.8190551608758634,0.054054054054056014,0.05405405405405572,0.054054054054055944,0.054054054054055944,0.10905372399292804,0.1066633283501391,0.10684089842909905,0.11470491079752261,0.10814442716412209,0.10666332835009829,0.10669394038492408,0.11215813781188042,0.10804562908510587,0.10666332835009817,0.10666332835574466,0.10897419365329195,0.10889493136665368,0.10355871813116233,0.10881656343130319,0.11557953267493845,0.10874432741454788,0.1053294371940982,0.10806753687506787,0.11426688883775331,0.07846804524105054,0.033229832286161665,0.07778641273656403,0.12498338976710924,0.10653362994940814,0.10575375173230207,0.10666332835009736,0.10666332835009745,0.21087233659539048,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.09546994503554554,0.04719851124441176,0.09181620923994138,0.1530978255089763,0.12531200738376294,0.06163961671933284,0.11999572727987853,0.1999404449422602,1.8865321139582059,1.3266805051010075,1.8587714451712478,2.4171435407529858,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.4236283800245568,0.1297239220490765,0.39931154468801644,0.8094310545680299
503,0.9497142857142848,0.8571428571428571,0.9571428571428571,1.0,0.8576731476885202,0.7876528317270114,0.8618981748430682,0.9225203837326663,0.8595548737902793,0.7958182608122829,0.861296002987607,0.924946169787471,0.8588000030222703,0.7994786214821524,0.8636405179881415,0.9209534746014,0.7364232579926402,0.6515816823715883,0.7407251500728169,0.8208636053383426,0.7975772548451054,0.7333318613348035,0.7996087285712843,0.8541112648464545,0.05028571428571424,0.0,0.04285714285714287,0.14285714285714288,0.1423268523114799,0.07747961626733375,0.13810182515693187,0.21234716827298863,0.14044512620972044,0.07505383021252898,0.13870399701239305,0.20418173918771712,0.14119999697772953,0.07904652539859999,0.1363594820118584,0.20052137851784765,0.2635767420073601,0.17913639466165734,0.25927484992718314,0.34841831762841174,0.20242274515489414,0.14588873515354545,0.2003912714287156,0.2666681386651964,0.9497297297297301,0.8621621621621622,0.9567567567567568,0.9972972972972972,0.8190235880121509,0.7569644342449722,0.8232968965263158,0.8774092233673327,0.8432112308158293,0.7860397476816718,0.8448154566955316,0.9017050108375831,0.8425883493147578,0.7896259335447353,0.8469441085978587,0.8981438745174468,0.7106523342143676,0.6361728830808479,0.7146330163761087,0.7846322270321807,0.7652977488622015,0.7086902223405722,0.7673752041372303,0.8153486157609786,0.054054054054056014,0.05405405405405572,0.054054054054055944,0.054054054054055944,0.10889133914806605,0.10666332835013606,0.10682783514249311,0.11412273181957276,0.10804105877275173,0.10666332835009829,0.10669168781956229,0.1117582457095996,0.10795177554322649,0.10666332835009817,0.1066633283553291,0.10880495570780835,0.10863561674876993,0.10372649472166634,0.10841594172156754,0.11462087295735189,0.10855798000268208,0.10519825567855046,0.10778785183043077,0.11328152021965412,0.07948999369561617,0.03097782705618503,0.0774665051910339,0.1251219952772213,0.10654321960170914,0.10582081348648074,0.10666332835009733,0.10666332835009745,0.21088646965619426,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.09643712134161361,0.05297729935535521,0.09446760691951761,0.14524607208372914,0.12653074241381584,0.06920094619044687,0.12337141925675135,0.1896919175659139,1.8466724090106998,1.314995028055117,1.8354215623099404,2.3217233371565666,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.3902160441416639,0.13257649770213692,0.37370217077884516,0.7030169104472231
504,0.9488571428571422,0.8571428571428571,0.9571428571428571,1.0,0.8577437502738618,0.7872160774831973,0.8671673667602178,0.9194640981460969,0.8594796534732102,0.795422984787781,0.8616732912427814,0.9324799557824867,0.8582121754512444,0.7973684590410537,0.864992576084181,0.9247187650206014,0.7357575495790001,0.6446147114676442,0.7382704958060806,0.8181113422323246,0.7972153182131848,0.7308060260739264,0.7996821029895018,0.8569757945780239,0.0511428571428571,0.0,0.04285714285714287,0.14285714285714288,0.14225624972613815,0.08053590185390326,0.13283263323978223,0.21278392251680261,0.1405203465267896,0.06752004421751327,0.13832670875721872,0.20457701521221894,0.1417878245487561,0.07528123497939869,0.13500742391581905,0.2026315409589463,0.26424245042100003,0.18188865776767538,0.2617295041939194,0.3553852885323559,0.20278468178681547,0.1430242054219762,0.2003178970104982,0.2691939739260737,0.9489189189189193,0.8621621621621622,0.9567567567567568,0.9972972972972972,0.8191200393912748,0.7565806525508295,0.8279760944954278,0.874722609406116,0.8431539554923299,0.7844807237088715,0.8450791626161992,0.9080909572720149,0.8420462210551597,0.7877408480581565,0.8481519516839011,0.9015075465204844,0.710085153250815,0.6299662712001575,0.7125030385676907,0.7822350207213007,0.7650079708827937,0.7064323458757209,0.7676262891610035,0.8181374076517632,0.054054054054056014,0.05405405405405572,0.054054054054055944,0.054054054054055944,0.10873916385597089,0.10666332835013347,0.10681573256269711,0.11358205302166806,0.10794455544789155,0.10666332835009829,0.10668960098887958,0.11138715311989555,0.10786381767181133,0.10666332835009817,0.10666332835494413,0.10864805596482964,0.10850669047445569,0.10392618708350781,0.1083343875365903,0.11524353391729267,0.10843760184878393,0.10542966609381972,0.10782656957242942,0.11281927771610334,0.08026967915614795,0.035845579160673456,0.07883636578711195,0.12368162027523741,0.10655209713871151,0.10588292247646161,0.10666332835009733,0.10666332835009745,0.21088646965619426,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.09645139562338394,0.055090021357386124,0.09084773639222138,0.14555339418650565,0.1265103786807398,0.07194566453485943,0.11865412461416866,0.19008767935458667,1.7968220185523154,1.3242012136850843,1.780074002190256,2.321530715925917,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.3570162402761091,0.10954669227263479,0.35888679572198445,0.6459541990739643
