k,p_ok_griebel_innovation_mean,p_ok_radial_mean,p_ok_x_mean,p_ok_y_mean,p_ok_overall_mean,u_griebel_innovation_mean,u_radial_mean,u_x_mean,u_y_mean,u_overall_mean,griebel_multinomial_dc_mean,griebel_multinomial_uncertainty_mean,griebel_multinomial_threshold_mean,dc_josang_history_mean,dc_norm_history_mean,nis_score_mean,nis_lower_band_mean,nis_upper_band_mean,rmse_mean
636,0.952972972972973,0.7508518988531796,0.7914600723848534,0.8052487326420387,0.6879873223908126,0.0540540540540561,0.1367546188182801,0.1193461151899912,0.1186205409354546,0.1232456821358566,0.1391062854715835,0.1180765972612647,0.2194606419791541,0.134170058126001,0.1807707917376802,1.940709146858696,1.236433701309239,2.9775685365661952,0.4996306600870597
637,0.951891891891892,0.7540020699411791,0.796087562946772,0.8076480918741553,0.6929614510830207,0.0540540540540561,0.1347186319518458,0.1184918055090634,0.1183276614234654,0.1224596330512215,0.1346407333723817,0.1183592272714648,0.2196803495243486,0.1328569523173525,0.1786386140828978,1.9523366405862517,1.236433701309239,2.9775685365661952,0.4986210834451728
638,0.951621621621622,0.7576257125270964,0.8004246310882599,0.812544872430998,0.6991999002233669,0.0540540540540561,0.1334090489661598,0.1182901874218523,0.1180695511152131,0.1222320435575222,0.1310434814935365,0.1180406595868956,0.2194830832435871,0.1308070982778975,0.1756697629898237,1.9455275474810805,1.236433701309239,2.9775685365661952,0.5057291786616173
639,0.9510810810810812,0.7609681395809825,0.8030757198201642,0.8164246232624012,0.7039648611423267,0.0540540540540561,0.1315810206278049,0.1180996884601775,0.1172954320571934,0.1214991368347041,0.1284652156199293,0.1177214863615093,0.2192769805577318,0.1292335518787538,0.1732413501051148,1.9524920417603264,1.236433701309239,2.9775685365661952,0.5119461798149529
640,0.9513513513513514,0.7644853203437162,0.8060449549662211,0.819768271529067,0.7087184818801094,0.0540540540540561,0.1298690538177233,0.1173202281060892,0.1171695648557989,0.1207958269318046,0.1246109586467124,0.1168385479559585,0.2186592513775933,0.127458779633468,0.1705801527474222,1.9507940169490248,1.236433701309239,2.9775685365661952,0.5131605980598413
641,0.951621621621622,0.7676604920023251,0.8076976667717963,0.8205112517166332,0.7113874751261755,0.0540540540540561,0.128866988754917,0.1171898611857824,0.1164511590231694,0.1202469070105446,0.1221973148811348,0.1159904020135958,0.2180560690428802,0.1255524188545158,0.1679060136202164,1.9448523241733315,1.236433701309239,2.9775685365661952,0.53280878044608
642,0.9513513513513516,0.7704268926004316,0.8078612857327979,0.8235765813482621,0.7144378206365554,0.0540540540540561,0.127329979216399,0.117067563904728,0.1157784506872483,0.1195406312547504,0.1200663542858925,0.1157362958293663,0.217869780727975,0.1242629494133521,0.1659081177913693,1.952086274727804,1.236433701309239,2.9775685365661952,0.536242872005718
643,0.9500000000000004,0.7740779094173792,0.8097817878526081,0.8252191495489635,0.7180896001028704,0.0540540540540561,0.1264930752796171,0.1175522547082389,0.1157490147391285,0.1194712306219687,0.1173472747047476,0.1149148120029954,0.2172709273894604,0.1219548334898752,0.1626755529428124,1.9553189178315529,1.236433701309239,2.9775685365661952,0.547034837976061
644,0.9486486486486488,0.7777268127719199,0.8139052260274465,0.8280748682803306,0.7231625509132769,0.0540540540540561,0.1251120012058196,0.1168058852564922,0.1157215191330362,0.1189264142747178,0.1141455802155688,0.1146854095102091,0.217104227603554,0.119911224722814,0.1597171866251701,1.97366876402218,1.236433701309239,2.9775685365661952,0.5442988049581385
645,0.9489189189189188,0.7821340254566538,0.8168124074631422,0.8312420909200122,0.7280759164818995,0.0540540540540561,0.1238221028066486,0.1161072505443412,0.1150961185651662,0.1182465975604651,0.1127625907593454,0.1138868324096888,0.2164933193632471,0.1172488609889976,0.1559549231400215,1.9702778506655945,1.236433701309239,2.9775685365661952,0.5535449048920253
646,0.948918918918919,0.7841331159021753,0.8165463075027961,0.8322224800630406,0.7297765404020784,0.0540540540540561,0.1226180315936925,0.1166299840394187,0.1151111674589975,0.1179165487450436,0.1107038033870812,0.1131174110447343,0.2159113579270079,0.1163371387002226,0.1545578683009782,1.976875956639426,1.236433701309239,2.9775685365661952,0.5363165517256189
647,0.948108108108108,0.786674492301165,0.8191162266612646,0.8317453867700111,0.7322109199205569,0.0540540540540561,0.1220945737173398,0.1171418589729408,0.1155277703413819,0.1179935076055622,0.1079340859438519,0.1129371765175628,0.21575981486323,0.114640611101102,0.1522782208401652,1.9902559993926767,1.236433701309239,2.9775685365661952,0.5107683862522258
648,0.9483783783783784,0.788756104580929,0.8225332240542348,0.8350310014476654,0.7363999748241262,0.0540540540540561,0.1210082585362365,0.1164221710793276,0.1154937814847969,0.1175576617262917,0.1065005070290692,0.1121844197140711,0.215165166365004,0.113611811034692,0.1507397661509529,1.9855992386796335,1.236433701309239,2.9775685365661952,0.5133688605538563
649,0.947837837837838,0.7896608867930638,0.824018926939026,0.8352813822188682,0.7376154056110323,0.0540540540540561,0.1199952518870978,0.1157487287743506,0.1148859157828815,0.1168364114277575,0.1061350364260677,0.111458056257117,0.2146275758980623,0.1134278351380155,0.1503414872633872,1.978171911535175,1.236433701309239,2.9775685365661952,0.5266205242295354
650,0.9470270270270276,0.7918190215711789,0.8261525494046055,0.8350238224241907,0.7395513311440396,0.0540540540540561,0.1190510313388665,0.1151189729482121,0.1143172964011206,0.1161695255145615,0.1032403794705338,0.1107567093739676,0.2140425913756123,0.1122749298614394,0.1486554627593874,1.991586345583192,1.236433701309239,2.9775685365661952,0.5337108915870302
651,0.9470270270270272,0.794262419749458,0.8277821214125486,0.8333003994700541,0.7408342700674165,0.0540540540540561,0.1181712964871183,0.114530432901153,0.1143856875978638,0.1156570966250909,0.1014429210111926,0.1100790973554405,0.2135127223093267,0.1108749265945936,0.1466519320069829,1.9887120033260868,1.236433701309239,2.9775685365661952,0.5306448176522741
652,0.9478378378378384,0.7973711641491019,0.8275245635967788,0.8354238414123891,0.7433786183274971,0.0540540540540561,0.1173519659386743,0.1145807639060765,0.1138502937502715,0.1152047608304518,0.0996328076326278,0.1099855665914085,0.2133979303567321,0.1089308822828751,0.1439528528815608,1.9907198648594624,1.236433701309239,2.9775685365661952,0.516122188694511
653,0.9486486486486494,0.8000962223154633,0.8289785006750722,0.8375803302306986,0.7464565439009369,0.0540540540540561,0.1165891730552855,0.1146159641492583,0.1133499701175716,0.1148631108552767,0.0983215178910107,0.1093149019454648,0.2128386167963704,0.107249580173718,0.1416091911568942,1.9946397048840148,1.236433701309239,2.9775685365661952,0.5082442178478586
654,0.9470270270270276,0.8020481257795004,0.8310810234738985,0.8377752173157864,0.7484960509787305,0.0540540540540561,0.1158792606821222,0.1140627906843308,0.1134808030527046,0.1144927561192554,0.0972961922161972,0.1086662657942955,0.2123052340623415,0.106126659331242,0.1400122438794385,1.9952324103351284,1.236433701309239,2.9775685365661952,0.5090703627501322
655,0.9462162162162168,0.8015423488157595,0.8316287410947578,0.837477794586757,0.7486112044075124,0.0540540540540561,0.1163751730314834,0.1141460997788413,0.1130059932256141,0.1145485264497641,0.0963332174883394,0.10803857569421,0.2117839593042999,0.1061557157523915,0.1402700646684988,2.0017758961694607,1.236433701309239,2.9775685365661952,0.5263738611720877
656,0.9472972972972978,0.8023363609475206,0.8300676580570425,0.8395881045715725,0.7492471621920785,0.0540540540540561,0.1156865231597484,0.1141323398234473,0.1125625771605425,0.1141331365200411,0.0963515333567331,0.1074308200596119,0.2112706994106211,0.1059116251673765,0.1398203774726054,1.991994494722043,1.236433701309239,2.9775685365661952,0.536447492560123
657,0.9478378378378384,0.8039994037462508,0.8310512552813278,0.8395659065066493,0.7504592115098047,0.0540540540540561,0.1150450940090701,0.1136136184068104,0.112148697365298,0.1136412381320913,0.0960171656204204,0.1068420523626954,0.210782201191931,0.1049818124308912,0.1384780492492137,1.998485802412559,1.236433701309239,2.9775685365661952,0.5503651122908666
658,0.947567567567568,0.8042747037519585,0.8313286613915466,0.8404595898279087,0.7510367223351992,0.0540540540540561,0.115604266361711,0.1131290137132351,0.1117625781142445,0.1136403572043196,0.0947628925644317,0.1062950026376315,0.2102997585072685,0.1044204878774564,0.137923163067186,2.0114567350372226,1.236433701309239,2.9775685365661952,0.5243241554340939
659,0.9472972972972976,0.8065655461425232,0.8312240542030477,0.8419608127045288,0.7528983645993637,0.0540540540540561,0.1149740242629652,0.1132295082686704,0.1114025255634692,0.1133441587500531,0.0926745469508815,0.1057639935359161,0.2098530579397346,0.1030071032219469,0.1359474417259937,2.020492487838148,1.236433701309239,2.9775685365661952,0.5287792993442291
660,0.947567567567568,0.8063424457824795,0.8318798141470723,0.8440465086624721,0.7541043020138619,0.0540540540540561,0.1149125706589839,0.1127719004838084,0.1110669272702905,0.1131670269007098,0.0918708075080188,0.1058333293228064,0.2098041416261161,0.10315162286902,0.1362012688880286,2.0248191392057837,1.236433701309239,2.9775685365661952,0.5001771478828752
661,0.9478378378378384,0.8086593307763046,0.8322863948554466,0.8442938649622063,0.7555850328829422,0.0540540540540561,0.1143317444795905,0.1123446009380448,0.1113542812151103,0.1128906806621201,0.0911788316978026,0.1053413605941143,0.2093855917095759,0.1016971094148289,0.1341747969839,2.02350176996962,1.236433701309239,2.9775685365661952,0.5143630665831331
662,0.9462162162162168,0.8097205231914644,0.833360454707165,0.8461637170660989,0.7573861972538944,0.0540540540540561,0.1137902270982382,0.1119458071084312,0.1110243148650725,0.1125715867332322,0.0897051629778168,0.1048627438654719,0.2089763993723876,0.1011749489576153,0.1333843632594158,2.0314660087761647,1.236433701309239,2.9775685365661952,0.5283543371993161
663,0.9443243243243252,0.8084379479440069,0.8350051537418948,0.8477380922160723,0.7581036022414669,0.0540540540540561,0.1138348425329622,0.1115737975647354,0.1107166163268874,0.1124809524343637,0.0890676246874507,0.1044205741348952,0.2085981150638524,0.102098317819439,0.1346446307895117,2.0372154779120337,1.236433701309239,2.9775685365661952,0.5327452125943831
664,0.9440540540540548,0.8102236733473366,0.8351325818011762,0.847556459893122,0.7590684810634809,0.0540540540540561,0.1133296308160857,0.1117529707509511,0.1104298048734859,0.1122205027325038,0.0878070813621994,0.1040367443102244,0.2082637675587115,0.1010057058257643,0.1331115112446204,2.0333941378681835,1.236433701309239,2.9775685365661952,0.5349413229634551
665,0.945135135135136,0.8118074235348316,0.8375129633715972,0.848001995448071,0.7610908838814808,0.0540540540540561,0.11285864162103,0.111396292362752,0.1101625698842349,0.1119503412989742,0.0876069123992694,0.1036847977091027,0.2079585913402036,0.1000495582336939,0.1317632556546528,2.0254329313648687,1.236433701309239,2.9775685365661952,0.5098865566608214
666,0.9456756756756762,0.8115018215738682,0.8392711387841532,0.84584162802768,0.7609347350336858,0.0540540540540561,0.1135977019336887,0.1110635064459041,0.1103977357963962,0.11217053262117,0.0874981606434223,0.1039719139139029,0.2081227105327683,0.0998505075255322,0.131699327459287,2.0310317110480294,1.236433701309239,2.9775685365661952,0.5066880675605401
667,0.9445945945945952,0.8124960051724617,0.840321575835265,0.8456084396692906,0.7618171869134055,0.0540540540540561,0.1131129368649561,0.1107531551022465,0.1101355687111578,0.1118435107900814,0.087500006606368,0.1043194588838584,0.2083614368235689,0.0993365687514874,0.1309475263950605,2.039949425094532,1.236433701309239,2.9775685365661952,0.5161971849738652
668,0.943513513513514,0.8102376350022575,0.8390416464903937,0.8425649704285789,0.7592570593295531,0.0540540540540561,0.1130185111139653,0.111063884690183,0.1104910615422911,0.1117840453483085,0.0874268181889505,0.1041159079162454,0.2082277455938858,0.1010278820013733,0.1332531094407597,2.0451036175523383,1.236433701309239,2.9775685365661952,0.5247766517246141
669,0.9429729729729734,0.8095096742000111,0.840175187874406,0.8428616032763688,0.7595715539801201,0.0540540540540561,0.113139952548476,0.110755551481742,0.1102243208965132,0.1117232254453521,0.0871406480544661,0.1040299410311549,0.2081929947238656,0.1014989495936117,0.1339203495257502,2.0401468677297587,1.236433701309239,2.9775685365661952,0.518954233623393
670,0.9424324324324328,0.8098959076036016,0.8422211587632401,0.8430507228031999,0.7606448767019907,0.0540540540540561,0.1126894557164085,0.1104678740727938,0.1099752692195257,0.1114725833859553,0.0856428933141763,0.1040321925053733,0.2082438671299952,0.1014477631541235,0.1337593645381938,2.040820987559961,1.236433701309239,2.9775685365661952,0.5226845888520437
671,0.9429729729729732,0.8109164960403173,0.8429434351350825,0.8432090065303105,0.7614583276604998,0.0540540540540561,0.1122687239185364,0.1101995900712326,0.1097428466818164,0.1112031176820621,0.0846449700152452,0.1040713026303264,0.2083236294335137,0.1009106056307492,0.1329491420004152,2.0348805898566344,1.236433701309239,2.9775685365661952,0.5443129007139053
672,0.9443243243243244,0.8108537190537358,0.8428608451435115,0.843412047034098,0.7614284637572116,0.0540540540540561,0.1118759878222897,0.1099494990718977,0.1095260431561967,0.1109228231844406,0.084467484214094,0.1041458770058913,0.2084570647629657,0.1011582318196385,0.1332082870351197,2.032182866446902,1.236433701309239,2.9775685365661952,0.5389011965782988
673,0.9454054054054052,0.8103404674378122,0.8433036788980148,0.8422971543323448,0.7608268581193413,0.0540540540540561,0.111509559335893,0.1097164614893695,0.1093238975295445,0.1106375261260992,0.0840599090021169,0.1042309810963209,0.2085675416446933,0.1017509868063733,0.1339047528942415,2.03815924949851,1.236433701309239,2.9775685365661952,0.5331626848342671
674,0.9454054054054056,0.8109521371020579,0.842652527978286,0.8427425478355114,0.7611155675252194,0.0540540540540561,0.1111678307000962,0.1100994238437608,0.1091354968144272,0.1105217821288626,0.0833685043312334,0.104326597721612,0.2086703272194282,0.1014751113319785,0.1334639475478934,2.036912447835073,1.236433701309239,2.9775685365661952,0.5140460732409712
675,0.944054054054054,0.8115348939109918,0.8437580253109528,0.8420605045889227,0.7615235042205903,0.0540540540540561,0.1108492732359924,0.1098585512386227,0.1089599750855293,0.1102971313242045,0.0831872972512027,0.1044090722010074,0.208790879232562,0.101206655425579,0.1330404694710119,2.0373986388006893,1.236433701309239,2.9775685365661952,0.5105201403553711
676,0.9448648648648648,0.8076663970974909,0.8445168507488874,0.842660168256653,0.7599551634416452,0.0540540540540561,0.1117304645324706,0.1096338378090536,0.1087965122657266,0.1105715171005708,0.0838315865848635,0.10447957789733,0.2088385708197093,0.1036995413398715,0.1364683706362736,2.036645421820917,1.236433701309239,2.9775685365661952,0.4853052826672092
677,0.9459459459459458,0.8092851166101717,0.8447987366808166,0.8432155901340856,0.7610796212628178,0.0540540540540561,0.1113780668955372,0.1094242915675679,0.1086443327860596,0.1103656668501563,0.0837780480545161,0.1045628021158884,0.2089261450646092,0.1026601505350446,0.1350258499420595,2.0344116850421385,1.236433701309239,2.9775685365661952,0.4657495646159955
678,0.946216216216216,0.8098543840777026,0.8452742242951569,0.8441644481120748,0.7619158350748664,0.0540540540540561,0.1110489432659241,0.109228970104677,0.1085027041428621,0.1101892261299564,0.0843545150820088,0.1053024904186177,0.2095271115896199,0.1024031475280421,0.1346211442893357,2.0426349519657103,1.236433701309239,2.9775685365661952,0.4568386163866154
679,0.9475675675675678,0.8101782237558421,0.8427188747868652,0.8433894270954434,0.7606339705081764,0.0540540540540561,0.1107417118641628,0.1096469973208371,0.1083709353739762,0.1100172689683018,0.0834836263138492,0.1053430210242035,0.2095431765121746,0.102321366094187,0.1344509203120764,2.0271280233095457,1.236433701309239,2.9775685365661952,0.4764574948220045
680,0.948108108108108,0.8117945469220393,0.843034922152158,0.8415056885536256,0.760638757551374,0.0540540540540561,0.1104550540047062,0.1094387322124053,0.1088484088576095,0.1099372467047447,0.0826868631264829,0.1053753069265105,0.2096015170737435,0.1012492467602685,0.1329779260756075,2.0247759437271973,1.236433701309239,2.9775685365661952,0.4794043899163411
681,0.9472972972972972,0.8132550208078095,0.8416305043686944,0.8405151481542064,0.7606024851811761,0.0540540540540561,0.1101877134766086,0.1098361785187822,0.1092957097507048,0.1099339620829746,0.0832137353337807,0.1054001000924796,0.2096633395775331,0.1002845612180762,0.1316511224538862,2.013333845547845,1.236433701309239,2.9775685365661952,0.4874664973464291
682,0.9472972972972974,0.8147742676480593,0.8420622432679147,0.8424887583922586,0.7623524262668316,0.0540540540540561,0.1099384956366632,0.1096166333021397,0.1091144220824518,0.1098041624585817,0.0833699671033169,0.1054417054947632,0.2096857521944353,0.0992660633937391,0.1302564845336091,2.0010582316228622,1.236433701309239,2.9775685365661952,0.4826522274583752
683,0.9462162162162164,0.81575004885775,0.8445553003287597,0.8434747182472235,0.7643458584769094,0.0540540540540561,0.1097062662477925,0.1094114431249989,0.1089448827443876,0.1097251778631391,0.0826532539130387,0.1054759074781004,0.2097632067006458,0.098642483911457,0.1293968180183537,2.003781644920514,1.236433701309239,2.9775685365661952,0.4741480994245541
684,0.9467567567567567,0.8148004947584133,0.8441330717600662,0.8435738626761875,0.7636500911898478,0.0540540540540561,0.1094899500959872,0.1092197742411573,0.1087864216083376,0.1095337382297733,0.0835913593522796,0.105503370770938,0.2098044509428877,0.099483518029332,0.1304545301935927,2.012703578110715,1.236433701309239,2.9775685365661952,0.4817512083097799
685,0.9456756756756758,0.8145729231874342,0.8414395307365932,0.8439485251510099,0.7626229538214758,0.0540540540540561,0.1092885294187337,0.1096061105985138,0.1086383959040605,0.1094193686097276,0.0839809644655773,0.1055247042007257,0.2098606759155455,0.0997680388936405,0.1307828121031987,2.011709552791828,1.236433701309239,2.9775685365661952,0.4982609984635769
686,0.9462162162162164,0.8164394470049419,0.8407474336408898,0.8430647986435641,0.7629561818792117,0.0540540540540561,0.1091010421768299,0.1099482055734906,0.1085001903611575,0.1093258188252825,0.0825601713905343,0.1055404655592214,0.2098660401495666,0.0984423037927206,0.1290100319066434,2.0132961860735104,1.236433701309239,2.9775685365661952,0.5175087033666084
687,0.9462162162162164,0.8152377468715895,0.8402326488828293,0.8438753279510393,0.7624370475115245,0.0540540540540561,0.1089265801999327,0.1097234486316616,0.1083712171878341,0.1091667926720204,0.0827188022209758,0.1055747827381728,0.2099098413354347,0.0994540485205435,0.1302989630284436,2.0081358502172297,1.236433701309239,2.9775685365661952,0.5205049464595394
688,0.9462162162162164,0.8159729952389899,0.8396846218454628,0.8447582584226159,0.7628807820863871,0.0540540540540561,0.1087642872342209,0.109513044960511,0.1082509158983033,0.1090226561580044,0.0826742283421186,0.1056032784979448,0.2099548998539326,0.0989782643873837,0.1296448611438994,2.007451555574057,1.236433701309239,2.9775685365661952,0.5116946019473908
689,0.9470270270270276,0.8163837180663294,0.8396618798112705,0.8464361917903793,0.7637408053170115,0.0540540540540561,0.1086133569183505,0.1093162072668598,0.1081387530023097,0.108929639157082,0.0826565413268256,0.1056264700482674,0.2099623705572628,0.0987433045603754,0.1293096034744954,2.0019299379694,1.236433701309239,2.9775685365661952,0.5097472132320648
690,0.947567567567568,0.81448120710231,0.841067343375084,0.8469399823378978,0.7636104215001577,0.0540540540540561,0.1095399894223055,0.1091321754692171,0.1080342215713205,0.1092478168943398,0.083618548773947,0.1056448314797067,0.209983323102767,0.0996705546352768,0.130748798186537,1.999268334481155,1.236433701309239,2.9775685365661952,0.497951765677242
691,0.9467567567567572,0.814641219254126,0.8408735374647226,0.8467524486702732,0.7635116138514039,0.0540540540540561,0.1093415977532199,0.1089602177699481,0.1079368406964318,0.1090914733968367,0.0839094772959665,0.1056587974750143,0.2100071791021541,0.0996401270803722,0.1306879818692638,1.9961438770162223,1.236433701309239,2.9775685365661952,0.5124080736788396
692,0.9470270270270272,0.8151914213786017,0.8433144008201267,0.845353463212798,0.7641891662391302,0.0540540540540561,0.1091561058091808,0.1087996314211295,0.1078461548531008,0.1089890625637135,0.0837909413977755,0.1056687666716538,0.2100066974186272,0.0993249412128319,0.1302305257168076,2.0028433268303023,1.236433701309239,2.9775685365661952,0.4818588300008194
693,0.946756756756757,0.8140830664449878,0.8408380586826254,0.8453560983069935,0.7628996999280033,0.0540540540540561,0.1089827710232493,0.1098422264519528,0.10776173318749,0.1090651937258121,0.0842736519563412,0.1056751047129043,0.2100186165475374,0.1002645652928225,0.1314255480433877,2.0072576888769142,1.236433701309239,2.9775685365661952,0.4807877366929197
694,0.9464864864864868,0.814311980932984,0.8403984170956749,0.8448469194690185,0.7626316656207058,0.0540540540540561,0.1088208822681375,0.1101907127795056,0.1076831687386041,0.1090342459362289,0.0841811840918695,0.1056781470202718,0.2100341271040613,0.100181217078395,0.1312775779329472,2.002543913034224,1.236433701309239,2.9775685365661952,0.4911752360653146
695,0.945675675675676,0.8152807044488226,0.8398114623765234,0.8453456244286928,0.7630160627033612,0.0540540540540561,0.1086697597971641,0.1099514461317496,0.1076100776095771,0.108895386775629,0.08391412715492,0.1057018180500972,0.2100861107301757,0.099523842531208,0.1303844156525953,2.00403498217774,1.236433701309239,2.9775685365661952,0.4761851363436861
696,0.9456756756756762,0.8164971112616439,0.837951197567191,0.844920821303358,0.7627021701531443,0.0540540540540561,0.1085287550336041,0.1103265014799573,0.1075420981004894,0.1088476925478896,0.0833676550514711,0.1057215543718518,0.2100982700027869,0.0986719407996642,0.1292385112215536,2.004937999143429,1.236433701309239,2.9775685365661952,0.4723098913725901
697,0.9467567567567572,0.8169104246852125,0.8382473645991013,0.8449068088039442,0.7629389251701143,0.0540540540540561,0.1083972502186377,0.1100777399556821,0.1074788898140277,0.1087253207692201,0.0830318641885045,0.1057377027255777,0.2101116656272389,0.0984362663066208,0.1288909502054687,2.0007942310745053,1.236433701309239,2.9775685365661952,0.4614514572054576
698,0.9486486486486488,0.8176790284837651,0.8402423448145194,0.8455346084084314,0.7643881681735823,0.0540540540540561,0.1082746579300719,0.1098446007311806,0.1074201327441791,0.1086807349880958,0.0829816576480339,0.1057505810782193,0.2101116574302475,0.0979135696650964,0.1281836425511991,1.9904429840470468,1.236433701309239,2.9775685365661952,0.4833959061275433
699,0.9497297297297296,0.8189484162440188,0.8405409631362751,0.8459011757691952,0.7653527799327418,0.0540540540540561,0.1081604204853172,0.109626264938499,0.1079108262505395,0.1087072172398967,0.0829819730196687,0.1057604810915756,0.2100856477269062,0.0970075774232187,0.1269713735133226,1.988237775002948,1.236433701309239,2.9775685365661952,0.4880079047839509
700,0.9494594594594596,0.8198368647807809,0.8410972859136788,0.847122723000185,0.7665722978540727,0.0540540540540561,0.1080540092428383,0.1094219360852149,0.1078253123657429,0.1086486106000569,0.0834727929059497,0.1057676703588379,0.2100756849752953,0.096382235882468,0.1261361305978,1.9544255776421384,1.236433701309239,2.9775685365661952,0.4573987273466146
701,0.9481081081081084,0.8197967188587408,0.842574473176602,0.8480309981622283,0.7675613166191774,0.0540540540540561,0.107954923816541,0.1092308422128176,0.1077452904769614,0.1086156690396044,0.0843248390887159,0.1057960111686988,0.2100875005958397,0.0964689594761406,0.1262258192329882,1.9177780740227917,1.236433701309239,2.9775685365661952,0.4392054453501132
702,0.9472972972972978,0.8218352642708753,0.8436540896819007,0.8477341595531912,0.7689436954379157,0.0540540540540561,0.1078626912174027,0.109052237613325,0.1076704532905519,0.1085364098358327,0.0845124491363228,0.1058444998650779,0.2101249083553291,0.0949547115462783,0.124233390120423,1.8832754467610944,1.236433701309239,2.9775685365661952,0.4045794335929538
703,0.9478378378378384,0.8210374301848279,0.8441337822637955,0.846879735761089,0.7683369103379911,0.0540540540540561,0.1077768649361728,0.1088854041384734,0.1076005053588634,0.1084317165972919,0.0845228066955817,0.1058885852688072,0.2101619795322592,0.0956122647458019,0.1250741373470852,1.844737810304889,1.236433701309239,2.9775685365661952,0.394527605956787
704,0.947837837837838,0.821862075739751,0.843116846568393,0.8466156807743878,0.7681445486534577,0.0540540540540561,0.1076970239802542,0.1087296521378564,0.107535163233733,0.108299569729134,0.0856910388920017,0.1059286253130946,0.21018661168529,0.0950291425487387,0.1242894122701218,1.8117493171194872,1.236433701309239,2.9775685365661952,0.3668984823827637
705,0.9472972972972976,0.8206137281741696,0.8439456316812521,0.8451628837150506,0.7672080396097007,0.0540540540540561,0.1076227718769773,0.1085843210632336,0.1074741555421642,0.1081933686603899,0.0862252815994727,0.105964948302687,0.2102257971133322,0.0960211058581282,0.1255748858873418,1.7720263948150192,1.236433701309239,2.9775685365661952,0.3643380128413653
706,0.9472972972972976,0.8185496869076809,0.8415989666663879,0.8433229150399921,0.7644330574227455,0.0540540540540561,0.1075537356544662,0.1090488113324825,0.107417222988351,0.1081245903341313,0.0882089369143811,0.1059978555463165,0.2102666886885782,0.0976385890157219,0.1276734452650864,1.7390213953779357,1.236433701309239,2.9775685365661952,0.3623050151849169
707,0.9448648648648652,0.8177230957595261,0.8414531033192278,0.8399021696982568,0.7625439306645804,0.0540540540540561,0.1074895648102197,0.1088836985956474,0.1079615498149758,0.1080724888129092,0.0900374384654182,0.1060276237262848,0.2102946812254867,0.0983070964380052,0.128532121835364,1.6970307877421689,1.236433701309239,2.9775685365661952,0.3647768771530639
708,0.9440540540540544,0.8173009484843078,0.8407542706397567,0.8387063084389773,0.7616270307738204,0.0540540540540561,0.1074299302764195,0.1092971976164183,0.1078734692526437,0.1080559625165845,0.0905252658448348,0.1060545070356834,0.2103373082233033,0.0986632278496442,0.1289840863774827,1.658051767844117,1.236433701309239,2.9775685365661952,0.3674950213056306
709,0.9440540540540544,0.8147977532045603,0.8393069937570768,0.8377831723057508,0.7594880615721141,0.0540540540540561,0.1073745233898875,0.1097156307304205,0.1077909179101456,0.1080353515101846,0.0923848314479164,0.1060787391096128,0.2104078614410061,0.100609074696942,0.1315149851004959,1.6173029482660382,1.236433701309239,2.9775685365661952,0.3497496154255882
710,0.9448648648648652,0.8091824172834804,0.8377701057461696,0.8370919202142031,0.7559668605371761,0.0540540540540561,0.1084912767420402,0.1100443436657627,0.107713604643621,0.1084455933267591,0.0942406362367903,0.1061005347732734,0.2104370261354363,0.104233272722619,0.1365719443454994,1.5831667053483052,1.236433701309239,2.9775685365661952,0.3659418545606552
711,0.943513513513514,0.8050929866474249,0.8371867979041214,0.8363735952603448,0.7532692278868894,0.0540540540540561,0.1089665497787813,0.1098156390632753,0.1076412467773054,0.1085273511086108,0.0961298063666281,0.1061200916268415,0.210495952651505,0.1070625714701719,0.1404237384631849,1.5496821240892595,1.236433701309239,2.9775685365661952,0.3679369121223073
712,0.9410810810810816,0.7988241336019642,0.8350299639034072,0.8355647283247721,0.74892742589736,0.0540540540540561,0.1100108755601442,0.1096011828258504,0.1075735707273399,0.1087729956789853,0.0978112478625087,0.1061375914845193,0.2105678964196617,0.111219862191658,0.1461704286179634,1.50975809014543,1.236433701309239,2.9775685365661952,0.3706194497787632
713,0.9413513513513516,0.7921005408549786,0.8311469141401798,0.8339438259493518,0.7434429896661001,0.0540540540540561,0.1109757116248557,0.1099937703083355,0.1075103124971365,0.1090153664518557,0.1008399790728203,0.106176818417142,0.2106343807348146,0.1158192909039012,0.1524116033325935,1.463929793199251,1.236433701309239,2.9775685365661952,0.3556573511906828
714,0.9408108108108112,0.7865459783070036,0.8267498996222651,0.8321917268795371,0.7381756625459238,0.0540540540540561,0.1112891989075502,0.1103671402425393,0.1074512180519443,0.1090266397705685,0.1041296744836122,0.1062130807239142,0.2106743856443723,0.1198418431486225,0.1578094222392211,1.4244137763330196,1.236433701309239,2.9775685365661952,0.365153690657879
715,0.9413513513513516,0.7833113618140217,0.8239743508369236,0.8284102699126896,0.7336499998580954,0.0540540540540561,0.1109821244536469,0.1107153663207633,0.107996076964692,0.1089891995741494,0.1079265931243964,0.1062466079801847,0.2107138035042303,0.1224988915636083,0.1611975759591544,1.388802304738293,1.236433701309239,2.9775685365661952,0.3640454346225619
716,0.941891891891892,0.7798019885405268,0.8214203215798537,0.8266937892586228,0.7299081073527118,0.0540540540540561,0.1106933919225511,0.1104414286067563,0.1079058293539172,0.1086622993449627,0.1120875876629881,0.1068388848648893,0.2111421663921423,0.1253577201160685,0.1648513154981975,1.3623893439245836,1.236433701309239,2.9775685365661952,0.3715974794219513
