k,b_norm_griebel_innovation_mean,b_norm_radial_mean,b_norm_x_mean,b_norm_y_mean,b_norm_comp_mean,b_norm_overall_mean,d_norm_griebel_innovation_mean,d_norm_radial_mean,d_norm_x_mean,d_norm_y_mean,d_norm_comp_mean,d_norm_overall_mean,p_ok_griebel_innovation_mean,p_ok_radial_mean,p_ok_x_mean,p_ok_y_mean,p_ok_comp_mean,p_ok_overall_mean,u_griebel_innovation_mean,u_radial_mean,u_x_mean,u_y_mean,u_comp_mean,u_overall_mean,griebel_multinomial_dc_mean,griebel_multinomial_uncertainty_mean,griebel_multinomial_threshold_mean,dc_josang_history_mean,dc_norm_history_mean,nis_score_mean,nis_lower_band_mean,nis_upper_band_mean,rmse_mean
1084,0.9565714286,0.853906007,0.8526606918,0.85563127,0.727970488,0.790785393,0.04342857143,0.146093993,0.1473393082,0.14436873,0.272029512,0.209214607,0.9562162162,0.8149453188,0.8367377458,0.8393297546,0.7026989682,0.7587309486,0.05405405405,0.1106936975,0.1095513691,0.1103544122,0.1100256388,0.1102116355,0.08666926646,0.1042976597,0.2087515762,0.09871809817,0.1297078324,1.898143664,1.236433701,2.977568537,0.4869639798
1085,0.956,0.8565198731,0.8533065527,0.8551566135,0.7280390955,0.7923398293,0.044,0.1434801269,0.1466934473,0.1448433865,0.2719609045,0.2076601707,0.9556756757,0.8173526244,0.8373424078,0.8389403044,0.7027839058,0.7601442793,0.05405405405,0.1104066855,0.10934175,0.1106385646,0.1100802906,0.1101057877,0.08589620439,0.1043561969,0.2087851665,0.09703717179,0.1274440329,1.901598482,1.236433701,2.977568537,0.4884299507
1086,0.9568571429,0.8567627979,0.8531057472,0.8553053296,0.7278826436,0.7923210523,0.04314285714,0.1432372021,0.1468942528,0.1446946704,0.2721173564,0.2076789477,0.9564864865,0.8176455342,0.8371903045,0.839090054,0.7026988519,0.7601969234,0.05405405405,0.1101395043,0.1091471521,0.1103569967,0.1098436368,0.1098627845,0.0864747389,0.1044288988,0.2088583459,0.09695760697,0.1272847137,1.90127517,1.236433701,2.977568537,0.4704217059
1087,0.9557142857,0.8596249181,0.8540553914,0.8564618886,0.7296492272,0.7946816245,0.04428571429,0.1403750819,0.1459446086,0.1435381114,0.2703507728,0.2053183755,0.9554054054,0.8202700262,0.8380615189,0.8401450084,0.7042986283,0.7623431232,0.05405405405,0.109890864,0.1089665257,0.1100947106,0.109737588,0.109700953,0.08659317442,0.1044917563,0.2089345361,0.09508512626,0.1247845418,1.901218134,1.236433701,2.977568537,0.4850677342
1088,0.9554285714,0.8589159569,0.8558384552,0.8561973399,0.7309173395,0.7949306448,0.04457142857,0.1410840431,0.1441615448,0.1438026601,0.2690826605,0.2050693552,0.9551351351,0.8196987689,0.8396762968,0.8399246363,0.7054541489,0.7626099382,0.05405405405,0.1096595485,0.1087988908,0.1098504694,0.1096188566,0.1095366699,0.08711031858,0.10456924,0.209008879,0.09565078436,0.1254714569,1.920771764,1.236433701,2.977568537,0.4969513565
1089,0.956,0.8613136236,0.8559088759,0.8584557451,0.7329009054,0.7970924507,0.044,0.1386863764,0.1440911241,0.1415442549,0.2670990946,0.2029075493,0.9556756757,0.8218948491,0.83976131,0.8419567155,0.7072229703,0.7645678068,0.05405405405,0.1094444119,0.1086433328,0.1096231057,0.1095576881,0.1094068445,0.08591968379,0.1046372866,0.2090580594,0.09409135574,0.1233829449,1.921039518,1.236433701,2.977568537,0.488019093
1090,0.956,0.86146632,0.8553333449,0.8596090246,0.7334107292,0.7973758245,0.044,0.13853368,0.1446666551,0.1403909754,0.2665892708,0.2026241755,0.9556756757,0.8220948399,0.8392684893,0.8430069534,0.7077039027,0.7648681364,0.05405405405,0.1092443763,0.1084989989,0.1094115182,0.1094110126,0.1092401208,0.0854022451,0.1047203178,0.2091348735,0.09404186982,0.1232829719,1.912455487,1.236433701,2.977568537,0.489920491
1091,0.9568571429,0.8609089059,0.8566733614,0.8589589196,0.733946889,0.7973539003,0.04314285714,0.1390910941,0.1433266386,0.1410410804,0.266053111,0.2026460997,0.9564864865,0.8216528551,0.8404821101,0.8424554035,0.7082149949,0.7648918178,0.05405405405,0.1090584284,0.1083650941,0.1092146696,0.1092841228,0.1090938011,0.08502926412,0.1048178426,0.2092624101,0.09447904915,0.1238179307,1.895585464,1.236433701,2.977568537,0.4889594632
1092,0.9554285714,0.8601722505,0.857741808,0.8544750232,0.7311499123,0.7956009417,0.04457142857,0.1398277495,0.142258192,0.1455249768,0.2688500877,0.2043990583,0.9551351351,0.8209109857,0.8414529417,0.8384801289,0.7057211498,0.7633042608,0.05405405405,0.1094854411,0.1082408776,0.1102063127,0.1095122479,0.1093352554,0.08452464805,0.1049057798,0.2093367764,0.09479198563,0.1243462937,1.892192277,1.236433701,2.977568537,0.5216193387
1093,0.9548571429,0.8609155316,0.8565923057,0.8545913437,0.7302468825,0.7956320266,0.04514285714,0.1390844684,0.1434076943,0.1454086563,0.2697531175,0.2043679734,0.9545945946,0.8216427764,0.8404528689,0.8385944092,0.7049128784,0.7633507412,0.05405405405,0.1092861284,0.1086852516,0.1099604114,0.109568855,0.1092670011,0.08466382494,0.1049849185,0.2093753426,0.09433124452,0.1237141594,1.893750466,1.236433701,2.977568537,0.5093194995
1094,0.9542857143,0.8597458498,0.8571032083,0.8555454193,0.7314248498,0.7955325399,0.04571428571,0.1402541502,0.1428967917,0.1444545807,0.2685751502,0.2044674601,0.9540540541,0.8204648645,0.8409121639,0.8394546471,0.7059784059,0.763228464,0.05405405405,0.1096968976,0.1085425819,0.109730705,0.1094631614,0.109375616,0.08440855402,0.1050559827,0.2094939412,0.09502486444,0.1246866867,1.896390195,1.236433701,2.977568537,0.5207091919
1095,0.9545714286,0.860933548,0.8579278244,0.8551623345,0.7318118294,0.7963131971,0.04542857143,0.139066452,0.1420721756,0.1448376655,0.2681881706,0.2036868029,0.9543243243,0.8216013263,0.8416538075,0.8391248367,0.7063467614,0.7639705436,0.05405405405,0.1094853816,0.1084096313,0.109516234,0.1093080866,0.1092060421,0.08447215487,0.1051196372,0.2095492527,0.09425752205,0.1236559829,1.89502731,1.236433701,2.977568537,0.5237718233
1096,0.9542857143,0.8614295603,0.8580257148,0.8546911981,0.7314568773,0.7963633812,0.04571428571,0.1385704397,0.1419742852,0.1453088019,0.2685431227,0.2036366188,0.9540540541,0.8220765526,0.8417458582,0.8386983868,0.7060196933,0.7640300568,0.05405405405,0.1092879217,0.1082857789,0.1098084842,0.1093882443,0.1091473368,0.08411728985,0.1051764925,0.2096050361,0.09401758049,0.1232794866,1.912639107,1.236433701,2.977568537,0.5117743417
1097,0.9554285714,0.8612606735,0.8597119982,0.8542946717,0.7324665315,0.7967981912,0.04457142857,0.1387393265,0.1402880018,0.1457053283,0.2675334685,0.2032018088,0.9551351351,0.8219710555,0.8432569691,0.8383632022,0.7069404376,0.7644460233,0.05405405405,0.1091036691,0.1081704391,0.1095907714,0.1092973988,0.1090295573,0.08425443684,0.105250726,0.2096566731,0.09420275202,0.12347711,1.909544936,1.236433701,2.977568537,0.5044667181
1098,0.9557142857,0.8620618468,0.8601263382,0.8556566758,0.7339159398,0.7979234961,0.04428571429,0.1379381532,0.1398736618,0.1443433242,0.2660840602,0.2020765039,0.9554054054,0.8227335394,0.8436391462,0.8395837474,0.7082367115,0.7654722436,0.05405405405,0.1089318162,0.1080630596,0.1093873069,0.1092418607,0.1089286831,0.08410292416,0.1053180076,0.2097238708,0.09371339341,0.1228005525,1.920817,1.236433701,2.977568537,0.4848836309
1099,0.9551428571,0.8630016298,0.8593160164,0.8556252119,0.7333089134,0.7982528555,0.04485714286,0.1369983702,0.1406839836,0.1443747881,0.2666910866,0.2017471445,0.9548648649,0.8236085787,0.8429439688,0.839557407,0.7076871514,0.76576275,0.05405405405,0.108771596,0.1085492042,0.1091972611,0.1093421562,0.1089091216,0.08428426651,0.1053788988,0.2097773967,0.09313733022,0.1220056233,1.919464093,1.236433701,2.977568537,0.4791951096
1100,0.9545714286,0.8637002214,0.8584659069,0.8541476723,0.7313455996,0.7977596167,0.04542857143,0.1362997786,0.1415340931,0.1458523277,0.2686544004,0.2022403833,0.9543243243,0.8242726007,0.842196143,0.8382071868,0.7059658853,0.7653422881,0.05405405405,0.1086222806,0.1084184802,0.109585122,0.1093247001,0.1088293516,0.08432621231,0.1054575328,0.2098005728,0.09271163467,0.121416259,1.925086675,1.236433701,2.977568537,0.4830760587
1101,0.9534285714,0.8619040104,0.8598745721,0.8544939127,0.7327962918,0.7976206551,0.04657142857,0.1380959896,0.1401254279,0.1455060873,0.2672037082,0.2023793449,0.9532432432,0.8227234795,0.8434467204,0.8385148701,0.7072573723,0.7652361488,0.05405405405,0.1084831804,0.1082963466,0.1093833475,0.109259577,0.1087437219,0.08473404008,0.1055295381,0.2098799088,0.09396136175,0.1230349303,1.926497302,1.236433701,2.977568537,0.4868075293
1102,0.9537142857,0.8627992702,0.8621784387,0.8550172473,0.7352607998,0.7993513589,0.04628571429,0.1372007298,0.1378215613,0.1449827527,0.2647392002,0.2006486411,0.9535135135,0.8235613822,0.8455208114,0.8389842231,0.7094462364,0.766788444,0.05405405405,0.1083536428,0.1081822963,0.1091947076,0.1092630677,0.1086933928,0.08493684494,0.1055954393,0.2099188038,0.09338902119,0.1222617964,1.937538022,1.236433701,2.977568537,0.5113273907
1103,0.9545714286,0.8625026884,0.8629805235,0.8541959165,0.7350895159,0.7990781387,0.04542857143,0.1374973116,0.1370194765,0.1458040835,0.2649104841,0.2009218613,0.9543243243,0.8233320814,0.8462528623,0.8382582932,0.7093251641,0.7665794448,0.05405405405,0.1082330514,0.1080758455,0.1090184482,0.109121058,0.1085745575,0.08474993888,0.1056557181,0.2099584822,0.09362901846,0.1225513929,1.938685552,1.236433701,2.977568537,0.534557208
1104,0.9554285714,0.8625239256,0.8631886945,0.8540825722,0.7352082036,0.7991135054,0.04457142857,0.1374760744,0.1368113055,0.1459174278,0.2647917964,0.2008864946,0.9551351351,0.8233808955,0.8464532197,0.8381804144,0.7094592837,0.7666395958,0.05405405405,0.108120824,0.1079765334,0.108853846,0.1089934412,0.1084687073,0.08472063988,0.1057108181,0.2099864729,0.09365408681,0.1225586925,1.945960211,1.236433701,2.977568537,0.5856838051
1105,0.9542857143,0.8630420021,0.8611817604,0.8538093725,0.7332048183,0.7983198822,0.04571428571,0.1369579979,0.1388182396,0.1461906275,0.2667951817,0.2016801178,0.9540540541,0.8238773652,0.844667533,0.8379476476,0.7077320205,0.7659797589,0.05405405405,0.108016412,0.1078839217,0.1087002091,0.1087425321,0.1083022097,0.08443981031,0.1057611471,0.2100403752,0.09332774269,0.1221144288,1.96031395,1.236433701,2.977568537,0.610799811
1106,0.9534285714,0.8649891344,0.8603947136,0.8544395111,0.7331189367,0.799201509,0.04657142857,0.1350108656,0.1396052864,0.1455604889,0.2668810633,0.200798491,0.9532432432,0.825644706,0.8439726389,0.8385265528,0.7076750148,0.7667933585,0.05405405405,0.1079192987,0.1077975942,0.1085568767,0.1086204378,0.1082003537,0.08441195267,0.1058070807,0.2100558944,0.09202707237,0.1203956446,1.970232135,1.236433701,2.977568537,0.6786345335
1107,0.9525714286,0.8651491492,0.8619654137,0.8552348278,0.7351775181,0.8002883277,0.04742857143,0.1348508508,0.1380345863,0.1447651722,0.2648224819,0.1997116723,0.9524324324,0.8258176924,0.8453692249,0.8392508408,0.7094944013,0.7677701911,0.05405405405,0.1078289978,0.1077171561,0.1084232188,0.1086438025,0.1081732197,0.08444482532,0.1058489648,0.2101124267,0.09194043557,0.1202678087,1.986467256,1.236433701,2.977568537,0.7093033711
1108,0.9502857143,0.8650781842,0.8611715825,0.8551485214,0.7344983551,0.7999762355,0.04971428571,0.1349218158,0.1388284175,0.1448514786,0.2655016449,0.2000237645,0.9502702703,0.8257811945,0.8446463358,0.8391831539,0.7088674067,0.7674891641,0.05405405405,0.1077450526,0.1082374733,0.1082986364,0.1087947845,0.1081965098,0.08416130133,0.105887118,0.2101845274,0.09201177208,0.1203462792,2.008272004,1.236433701,2.977568537,0.7726322167
1109,0.9502857143,0.8647751832,0.8603821261,0.8564021746,0.7348879826,0.8000078244,0.04971428571,0.1352248168,0.1396178739,0.1435978254,0.2651120174,0.1999921756,0.9502702703,0.825536793,0.8439510809,0.8403146211,0.709237657,0.7675416026,0.05405405405,0.107667034,0.1081293053,0.1081825604,0.10870681,0.1081222241,0.08437969574,0.1059218339,0.2102007189,0.09223829812,0.12062969,2.020232138,1.236433701,2.977568537,0.8370743833
1110,0.9491428571,0.8642132554,0.8599115653,0.8569079609,0.7349100352,0.7997309336,0.05085714286,0.1357867446,0.1400884347,0.1430920391,0.2650899648,0.2002690664,0.9491891892,0.8250621588,0.8435434307,0.8407735236,0.7092829666,0.7673203016,0.05405405405,0.1075945395,0.1080281137,0.1080744515,0.1086026046,0.1080400981,0.08576005084,0.1059769998,0.210268787,0.09263616513,0.1211405715,2.045824402,1.236433701,2.977568537,0.8935601707
1111,0.9482857143,0.8606835361,0.8585926855,0.8566738648,0.7335997671,0.7971907318,0.05171428571,0.1393164639,0.1414073145,0.1433261352,0.2664002329,0.2028092682,0.9483783784,0.8218336639,0.8423670155,0.8405757713,0.7081573899,0.7650519598,0.05405405405,0.1081211978,0.1079335053,0.107973799,0.1084108802,0.1081710086,0.08705820577,0.1060280194,0.2103773427,0.09477274409,0.1241057372,2.077962649,1.236433701,2.977568537,0.9415967793
1112,0.9457142857,0.8594300287,0.8559804712,0.8575926896,0.7321150068,0.7957398904,0.05428571429,0.1405699713,0.1440195288,0.1424073104,0.2678849932,0.2042601096,0.9459459459,0.8207284105,0.8400386233,0.841403306,0.7068803594,0.7637956199,0.05405405405,0.1080203272,0.1078451021,0.1078801202,0.1082181367,0.1080323243,0.08750549205,0.1060752105,0.2104458225,0.09568309617,0.1252614259,2.124058295,1.236433701,2.977568537,0.945112278
1113,0.9448571429,0.8579974977,0.8517324899,0.8554951112,0.7268949057,0.7926914029,0.05514285714,0.1420025023,0.1482675101,0.1445048888,0.2731050943,0.2073085971,0.9451351351,0.8194797599,0.8362582405,0.8395499154,0.7022929061,0.7610962638,0.05405405405,0.1079260615,0.1083613636,0.1083925443,0.1082932756,0.1080034154,0.08832125004,0.1061188657,0.2105283766,0.09668662946,0.1265572093,2.147797198,1.236433701,2.977568537,0.9748980534
1114,0.9422857143,0.8566348771,0.8481084658,0.8573940448,0.7254923644,0.7911827771,0.05771428571,0.1433651229,0.1518915342,0.1426059552,0.2745076356,0.2088172229,0.9427027027,0.818274031,0.8330328045,0.8412532863,0.7010723581,0.7597820683,0.05405405405,0.1078380138,0.1082456292,0.1082727457,0.1080736189,0.1078630364,0.08840923527,0.1061592542,0.2105823636,0.09766690113,0.1278069621,2.18037193,1.236433701,2.977568537,0.979263766
1115,0.9391428571,0.8575562186,0.8469095526,0.8581225628,0.7250426556,0.7913649778,0.06085714286,0.1424437814,0.1530904474,0.1418774372,0.2749573444,0.2086350222,0.9397297297,0.81910829,0.8319613042,0.8419008751,0.7006930334,0.7599666744,0.05405405405,0.1077558148,0.1081372282,0.1081608035,0.1079458582,0.1077659829,0.0893541565,0.1061966244,0.2106522166,0.09708119307,0.1270138026,2.213498895,1.236433701,2.977568537,0.9774583925
1116,0.9394285714,0.8581909842,0.8433493597,0.8589036248,0.7226335305,0.7903310573,0.06057142857,0.1418090158,0.1566506403,0.1410963752,0.2773664695,0.2096689427,0.94,0.819701482,0.8287944334,0.8425983904,0.6985711934,0.7590830457,0.05405405405,0.107679112,0.1080357656,0.1080562576,0.107701616,0.1076101152,0.08971386464,0.106231205,0.2107069536,0.09666512333,0.1264589621,2.247955518,1.236433701,2.977568537,0.9754663677
1117,0.9365714286,0.8581781848,0.8372797566,0.8601080145,0.7185697233,0.7883156843,0.06342857143,0.1418218152,0.1627202434,0.1398919855,0.2814302767,0.2116843157,0.9372972973,0.8197042548,0.8234284336,0.8436737239,0.6949654141,0.757298452,0.05405405405,0.1076075701,0.1085373607,0.1079586682,0.107648776,0.1075479942,0.09064254918,0.1062632071,0.2107069536,0.0967060053,0.1264919601,2.27994604,1.236433701,2.977568537,0.9791585643
1118,0.9334285714,0.852038009,0.8316822215,0.86046709,0.7142023512,0.7833261815,0.06657142857,0.147961991,0.1683177785,0.13953291,0.2857976488,0.2166738185,0.9343243243,0.8140822893,0.8184890815,0.8440052668,0.6910826487,0.7527738437,0.05405405405,0.1087339154,0.1090060604,0.1078676158,0.107575581,0.1079189118,0.09240778261,0.1062928252,0.2107475271,0.1002752499,0.131550753,2.330431079,1.236433701,2.977568537,0.9681446004
1119,0.9297142857,0.8462794186,0.8280083713,0.8590908245,0.7102099708,0.7785549684,0.07028571429,0.1537205814,0.1719916287,0.1409091755,0.2897900292,0.2214450316,0.9308108108,0.8088093143,0.8153196101,0.8427751507,0.6875513657,0.7484747353,0.05405405405,0.1097946245,0.1094466296,0.1077827008,0.1074632588,0.1082448299,0.09392246585,0.106320239,0.2107616602,0.1036188572,0.1362933734,2.374975904,1.236433701,2.977568537,0.9773167774
1120,0.9254285714,0.8417117687,0.8248649883,0.8585626103,0.707080303,0.774535782,0.07457142857,0.1582882313,0.1751350117,0.1414373897,0.292919697,0.225464218,0.9267567568,0.804574084,0.8125214717,0.8423126062,0.6847976552,0.7448642948,0.05405405405,0.1107831458,0.1092600328,0.1077035433,0.1071283985,0.1084415094,0.09448755267,0.1063456142,0.2107757932,0.1062388096,0.1400343431,2.424512477,1.236433701,2.977568537,0.9644519658
1121,0.922,0.8420741318,0.8235744864,0.8597184201,0.7069738127,0.7745070517,0.078,0.1579258682,0.1764255136,0.1402815799,0.2930261873,0.2254929483,0.9235135135,0.8049268248,0.8113627585,0.843354244,0.6847041269,0.7448640712,0.05405405405,0.1105102582,0.1090848359,0.1076297827,0.1069946463,0.1082938327,0.0939489978,0.1063691039,0.2107888812,0.1061469162,0.1398180461,2.465489147,1.236433701,2.977568537,0.9714870477
1122,0.9205714286,0.8395357738,0.8157010015,0.8571946306,0.6982687036,0.7687880955,0.07942857143,0.1604642262,0.1842989985,0.1428053694,0.3017312964,0.2312119045,0.9221621622,0.8026416741,0.8045166135,0.8411400152,0.6769248465,0.7397553439,0.05405405405,0.1108506076,0.110714365,0.1080924804,0.1075309458,0.108718037,0.09534179311,0.1070092096,0.2113126419,0.1076550726,0.1419330221,2.49935479,1.236433701,2.977568537,0.9711212321
1123,0.9188571429,0.8377938121,0.8114768332,0.857007502,0.694395233,0.7658880498,0.08114285714,0.1622061879,0.1885231668,0.142992498,0.305604767,0.2341119502,0.9205405405,0.8011258379,0.8007813892,0.8409623835,0.673480266,0.7371947204,0.05405405405,0.1105709212,0.1110433114,0.1079947275,0.1074382686,0.1085563295,0.09680910268,0.1069880942,0.2113029272,0.1089914557,0.1435887016,2.527996817,1.236433701,2.977568537,0.9999219169
1124,0.9148571429,0.8312616253,0.8048930748,0.8545894211,0.6870399399,0.7590602243,0.08514285714,0.1687383747,0.1951069252,0.1454105789,0.3129600601,0.2409397757,0.9167567568,0.7950679794,0.7949746996,0.8388449113,0.6668708259,0.7309741638,0.05405405405,0.1121043173,0.112549294,0.1085022117,0.1079732629,0.1094702443,0.09871306823,0.1069674499,0.2112796895,0.1126520252,0.1488798619,2.576781016,1.236433701,2.977568537,1.011626384
1125,0.9111428571,0.8286091361,0.8001425477,0.8541608702,0.6827226836,0.7553764586,0.08885714286,0.1713908639,0.1998574523,0.1458391298,0.3172773164,0.2446235414,0.9132432432,0.7926288414,0.7908348041,0.8384627621,0.6630503972,0.7276981647,0.05405405405,0.1123266852,0.1127585276,0.1083779195,0.1077218272,0.1094119529,0.09965644178,0.1069472564,0.2112850325,0.1144020967,0.151207816,2.62532847,1.236433701,2.977568537,1.046772857
1126,0.9091428571,0.8272600866,0.7982441201,0.854376178,0.6810953525,0.7536604846,0.09085714286,0.1727399134,0.2017558799,0.145623822,0.3189046475,0.2463395154,0.9113513514,0.7914713778,0.7890954551,0.8386647252,0.6616138651,0.7262087106,0.05405405405,0.1119482616,0.1123523427,0.1082613648,0.1073741493,0.1091065118,0.09977332152,0.1069274961,0.2112629498,0.1155313712,0.1525544914,2.658159334,1.236433701,2.977568537,1.085849473
1127,0.9071428571,0.8248202362,0.7965217836,0.8538050435,0.6791100434,0.7512394193,0.09285714286,0.1751797638,0.2034782164,0.1461949565,0.3208899566,0.2487605807,0.9094594595,0.7892581089,0.7875383525,0.8381282692,0.6598628851,0.7240652132,0.05405405405,0.112191015,0.1119706166,0.1081521495,0.1069952683,0.1089930717,0.1008116175,0.1074702073,0.2116442766,0.117067741,0.1546463836,2.707510424,1.236433701,2.977568537,1.12244954
1128,0.9054285714,0.8212628849,0.7908765212,0.8534680092,0.6742623302,0.7465225612,0.09457142857,0.1787371151,0.2091234788,0.1465319908,0.3257376698,0.2534774388,0.9078378378,0.7858368321,0.7826932081,0.8378239006,0.6555562625,0.7198256944,0.05405405405,0.1136151762,0.1128092921,0.1080498852,0.1070404476,0.1095583872,0.1032405142,0.1079754872,0.2120170253,0.1188052913,0.1573555798,2.742792723,1.236433701,2.977568537,1.14885871
1129,0.9028571429,0.8179048261,0.7823058567,0.8537007605,0.6675588142,0.7413995349,0.09714285714,0.1820951739,0.2176941433,0.1462992395,0.3324411858,0.2586004651,0.9054054054,0.7829990854,0.7754419034,0.8380223742,0.6496073177,0.7153358519,0.05405405405,0.1134494754,0.1135228945,0.1079541953,0.1069054052,0.1094495856,0.1049104229,0.107884536,0.2119506356,0.1209860013,0.1602761769,2.787453298,1.236433701,2.977568537,1.158174124
1130,0.8988571429,0.8158793926,0.7713867229,0.8519444968,0.6574948417,0.7355262452,0.1011428571,0.1841206074,0.2286132771,0.1480555032,0.3425051583,0.2644737548,0.9016216216,0.7813207148,0.7660954882,0.8364547049,0.6406046322,0.7101103667,0.05405405405,0.1132481999,0.1157167221,0.1084636257,0.1075544803,0.1097524817,0.1050916182,0.1077971511,0.2119000232,0.1223255472,0.1620551852,2.831152895,1.236433701,2.977568537,1.152939416
1131,0.8968571429,0.8120095905,0.7650759711,0.8523492504,0.65257399,0.7310444759,0.1031428571,0.1879904095,0.2349240289,0.1476507496,0.34742601,0.2689555241,0.8997297297,0.7778942971,0.7605575991,0.8368095029,0.6362006997,0.7061166364,0.05405405405,0.1136343842,0.1163157875,0.108341326,0.1074864308,0.1098758245,0.1084671008,0.1088373425,0.2126425889,0.1246415491,0.1652885108,2.871244795,1.236433701,2.977568537,1.13233241
1132,0.8934285714,0.8097671816,0.7641900016,0.8528413314,0.6519684548,0.7294048935,0.1065714286,0.1902328184,0.2358099984,0.1471586686,0.3480315452,0.2705951065,0.8964864865,0.7759735828,0.7596266576,0.8372412397,0.6356547847,0.7046991648,0.05405405405,0.1135067193,0.1156736212,0.1082267142,0.1070877499,0.1096030958,0.1097408944,0.1086823423,0.2125486136,0.1261468257,0.1672730576,2.925205227,1.236433701,2.977568537,1.133285037
1133,0.8885714286,0.8105667792,0.7556614202,0.8535157584,0.6454639691,0.7267596079,0.1114285714,0.1894332208,0.2443385798,0.1464842416,0.3545360309,0.2732403921,0.8918918919,0.7766928757,0.7523157008,0.8378397967,0.6298840382,0.7023408038,0.05405405405,0.1130471304,0.1172084027,0.1081193858,0.1073864879,0.1096027811,0.1103656353,0.1085336117,0.2124572873,0.1259285742,0.1667835591,2.976776476,1.236433701,2.977568537,1.133515745
1134,0.8851428571,0.8083535155,0.7535146287,0.8543175746,0.64426817,0.7243707813,0.1148571429,0.1916464845,0.2464853713,0.1456824254,0.35573183,0.2756292187,0.8886486486,0.774658697,0.7504821914,0.8385639982,0.6288131576,0.7002511323,0.05405405405,0.1132157121,0.1168794815,0.1080189481,0.107104615,0.1095384721,0.1115364828,0.1083907691,0.2123543816,0.127399088,0.1687334469,3.043935479,1.236433701,2.977568537,1.133863155
1135,0.8822857143,0.808359208,0.7470496431,0.8554551123,0.6398082595,0.7224416304,0.1177142857,0.191640792,0.2529503569,0.1445448877,0.3601917405,0.2775583696,0.8859459459,0.7746978834,0.7449582181,0.8395755008,0.6248306791,0.6985077885,0.05405405405,0.1127722718,0.1177351207,0.1079250203,0.1072384134,0.1094299919,0.1123084698,0.1082534638,0.2122539381,0.1276704607,0.1689159807,3.091311026,1.236433701,2.977568537,1.122305993
1136,0.8802857143,0.8059642057,0.7443765284,0.8564124238,0.638230308,0.7199183746,0.1197142857,0.1940357943,0.2556234716,0.1435875762,0.361769692,0.2800816254,0.8840540541,0.7724511102,0.7425896265,0.840433237,0.623392941,0.6962494592,0.05405405405,0.112955975,0.1178236461,0.107837235,0.1071408157,0.1094456059,0.1137075525,0.1081213734,0.2121558685,0.1293300289,0.1710709023,3.135611373,1.236433701,2.977568537,1.110467256
1137,0.8777142857,0.798705524,0.7373597789,0.8573991401,0.6332638687,0.714245328,0.1222857143,0.201294476,0.2626402211,0.1426008599,0.3667361313,0.285754672,0.8816216216,0.7659701726,0.7364468161,0.8413120355,0.618987904,0.6911439317,0.05405405405,0.1141995666,0.118633763,0.1077552382,0.1071278805,0.1098911507,0.1154317904,0.1079942008,0.2120600886,0.1333765023,0.1769300441,3.183267893,1.236433701,2.977568537,1.08008766
1138,0.872,0.7973332078,0.727210889,0.8583959429,0.6255951568,0.7099595603,0.128,0.2026667922,0.272789111,0.1416040571,0.3744048432,0.2900404397,0.8762162162,0.7647772937,0.7275025877,0.842203916,0.6120967036,0.6872844026,0.05405405405,0.1136928034,0.1204854643,0.1076786904,0.1075269699,0.1098770703,0.1173596592,0.1078716717,0.2119665172,0.1346372654,0.1783763046,3.243373588,1.236433701,2.977568537,1.047205469
1139,0.8705714286,0.7914396157,0.7199431162,0.8575026034,0.6195105504,0.7035586383,0.1294285714,0.2085603843,0.2800568838,0.1424973966,0.3804894496,0.2964413617,0.8748648649,0.7592929285,0.7215310392,0.8414089416,0.6066595093,0.6815331348,0.05405405405,0.115016476,0.1213515733,0.108206851,0.107744647,0.1104907483,0.1185069635,0.1077535324,0.2118892099,0.1380109084,0.1831988335,3.265240663,1.236433701,2.977568537,1.057359399
1140,0.8682857143,0.7882203558,0.7153385648,0.8573959568,0.6156642776,0.6996623857,0.1317142857,0.2117796442,0.2846614352,0.1426040432,0.3843357224,0.3003376143,0.8727027027,0.7564598168,0.7174444841,0.8413090798,0.6031899403,0.6780827297,0.05405405405,0.1156531462,0.1215735326,0.1081015133,0.107539865,0.1106238881,0.119409497,0.1076395479,0.2117998261,0.1396742689,0.1857136101,3.303802491,1.236433701,2.977568537,1.014139682
1141,0.866,0.7868799286,0.7106792174,0.8587553217,0.6128952223,0.6976340207,0.134,0.2131200714,0.2893207826,0.1412446783,0.3871047777,0.3023659793,0.8705405405,0.7552194323,0.7133388105,0.8425326467,0.6006279153,0.6761979364,0.05405405405,0.1155321453,0.122013236,0.1080028646,0.1075895303,0.1105968463,0.1208138079,0.1075295002,0.2117124277,0.1407406909,0.1870144951,3.344234546,1.236433701,2.977568537,0.9827904745
1142,0.864,0.7813419524,0.707069983,0.8587391903,0.610243477,0.6935554092,0.136,0.2186580476,0.292930017,0.1412608097,0.389756523,0.3064445908,0.8686486486,0.7502649688,0.7101903926,0.8425090667,0.5982181899,0.6725265498,0.05405405405,0.1161331284,0.1227846059,0.1079105435,0.107707123,0.1108901096,0.1226133436,0.1074231867,0.2116410797,0.14409109,0.191668467,3.374625418,1.236433701,2.977568537,0.9559952539
