k,b_norm_griebel_innovation_mean,b_norm_griebel_innovation_q05,b_norm_griebel_innovation_q50,b_norm_griebel_innovation_q95,b_norm_radial_mean,b_norm_radial_q05,b_norm_radial_q50,b_norm_radial_q95,b_norm_x_mean,b_norm_x_q05,b_norm_x_q50,b_norm_x_q95,b_norm_y_mean,b_norm_y_q05,b_norm_y_q50,b_norm_y_q95,b_norm_comp_mean,b_norm_comp_q05,b_norm_comp_q50,b_norm_comp_q95,b_norm_overall_mean,b_norm_overall_q05,b_norm_overall_q50,b_norm_overall_q95,d_norm_griebel_innovation_mean,d_norm_griebel_innovation_q05,d_norm_griebel_innovation_q50,d_norm_griebel_innovation_q95,d_norm_radial_mean,d_norm_radial_q05,d_norm_radial_q50,d_norm_radial_q95,d_norm_x_mean,d_norm_x_q05,d_norm_x_q50,d_norm_x_q95,d_norm_y_mean,d_norm_y_q05,d_norm_y_q50,d_norm_y_q95,d_norm_comp_mean,d_norm_comp_q05,d_norm_comp_q50,d_norm_comp_q95,d_norm_overall_mean,d_norm_overall_q05,d_norm_overall_q50,d_norm_overall_q95,p_ok_griebel_innovation_mean,p_ok_griebel_innovation_q05,p_ok_griebel_innovation_q50,p_ok_griebel_innovation_q95,p_ok_radial_mean,p_ok_radial_q05,p_ok_radial_q50,p_ok_radial_q95,p_ok_x_mean,p_ok_x_q05,p_ok_x_q50,p_ok_x_q95,p_ok_y_mean,p_ok_y_q05,p_ok_y_q50,p_ok_y_q95,p_ok_comp_mean,p_ok_comp_q05,p_ok_comp_q50,p_ok_comp_q95,p_ok_overall_mean,p_ok_overall_q05,p_ok_overall_q50,p_ok_overall_q95,u_griebel_innovation_mean,u_griebel_innovation_q05,u_griebel_innovation_q50,u_griebel_innovation_q95,u_radial_mean,u_radial_q05,u_radial_q50,u_radial_q95,u_x_mean,u_x_q05,u_x_q50,u_x_q95,u_y_mean,u_y_q05,u_y_q50,u_y_q95,u_comp_mean,u_comp_q05,u_comp_q50,u_comp_q95,u_overall_mean,u_overall_q05,u_overall_q50,u_overall_q95,griebel_multinomial_dc_mean,griebel_multinomial_dc_q05,griebel_multinomial_dc_q50,griebel_multinomial_dc_q95,griebel_multinomial_uncertainty_mean,griebel_multinomial_uncertainty_q05,griebel_multinomial_uncertainty_q50,griebel_multinomial_uncertainty_q95,griebel_multinomial_threshold_mean,griebel_multinomial_threshold_q05,griebel_multinomial_threshold_q50,griebel_multinomial_threshold_q95,dc_josang_history_mean,dc_josang_history_q05,dc_josang_history_q50,dc_josang_history_q95,dc_norm_history_mean,dc_norm_history_q05,dc_norm_history_q50,dc_norm_history_q95,nis_score_mean,nis_score_q05,nis_score_q50,nis_score_q95,nis_lower_band_mean,nis_lower_band_q05,nis_lower_band_q50,nis_lower_band_q95,nis_upper_band_mean,nis_upper_band_q05,nis_upper_band_q50,nis_upper_band_q95,rmse_mean,rmse_q05,rmse_q50,rmse_q95
922,0.9431428571428561,0.8842857142857142,0.9428571428571428,1.0,0.8685914465686987,0.7946037053807724,0.8720478379592232,0.937805258757634,0.8604416606346119,0.7868809383861938,0.8644622776557613,0.9210984252295283,0.850676914204861,0.767141573793856,0.8586545936676643,0.9093508968506311,0.7296291133621079,0.653413062429964,0.726783713817908,0.8170257737119881,0.7993611265314009,0.7509292044934723,0.8003533484698273,0.8628623270273855,0.056857142857142814,0.0,0.05714285714285716,0.11571428571428566,0.13140855343130148,0.06219474124236607,0.12795216204077675,0.20539629461922754,0.13955833936538825,0.0789015747704717,0.1355377223442386,0.2131190616138062,0.14932308579513934,0.0906491031493689,0.1413454063323357,0.23285842620614405,0.2703708866378921,0.1829742262880119,0.27321628618209204,0.34658693757003595,0.20063887346859932,0.1371376729726145,0.1996466515301727,0.2490707955065277,0.9435135135135136,0.887837837837838,0.9432432432432433,0.9972972972972972,0.8289852832830265,0.7631802936205875,0.8323634023929743,0.8911074908066892,0.8440162382167035,0.7783719612629554,0.8476782166680918,0.8982244065180526,0.8353682017747857,0.7607380629975525,0.8424703263700455,0.8877766906903553,0.7047881551389752,0.6340831359676076,0.70255141271093,0.7813850902247437,0.7671204821845783,0.723669958234575,0.7679994485526282,0.8231616218320836,0.05405405405405604,0.054054054054055826,0.054054054054055944,0.054054054054055944,0.10785816446242805,0.10666332835009817,0.1066633283500984,0.10745304361082593,0.10769638790581615,0.10666332835009817,0.10666332835009834,0.10946599113031971,0.10739181273352454,0.10666332835009817,0.1066633283500984,0.1081747292407903,0.10780255898633005,0.10264940197744267,0.10711521547173347,0.11296126850995894,0.10766791610718687,0.10476335676709397,0.10698287711228704,0.11008788684683027,0.08354498417715998,0.04618426150741764,0.07981707660468237,0.12572349472501299,0.1066633283405745,0.10666332835009745,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.08943355703953093,0.04254388992458073,0.08752450450218255,0.1389666182589622,0.11708563448575955,0.05556084289185597,0.11430416081518287,0.1834880422043633,2.138375900603056,1.592676816966069,2.125820211570431,2.6181467785096912,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.7099653574022318,0.2204551626738131,0.687048438078303,1.303671174861019
923,0.9425714285714275,0.8842857142857142,0.9428571428571428,1.0,0.8690829849968205,0.7994679815485393,0.8756095244018564,0.9371283162026944,0.8598923363334182,0.7819686665912213,0.8651030410811298,0.9181821273452241,0.848682264623044,0.7683276004949597,0.8528356600377454,0.9130859711442195,0.7274565280251873,0.6423101879212636,0.7315645403658761,0.8056118818146955,0.798650576119402,0.748477507828804,0.7977180650628712,0.8589118697634425,0.057428571428571384,0.0,0.05714285714285716,0.11571428571428566,0.13091701500317968,0.06287168379730565,0.12439047559814359,0.20053201845146065,0.14010766366658164,0.08181787265477587,0.13489695891887013,0.2180313334087786,0.15131773537695647,0.08691402885578053,0.1471643399622546,0.23167239950504032,0.27254347197481266,0.19438811818530452,0.26843545963412374,0.3576898120787363,0.2013494238805982,0.14108813023655759,0.2022819349371288,0.25152249217119593,0.9429729729729733,0.887837837837838,0.9432432432432433,0.9972972972972972,0.8294317412392548,0.7675257299022862,0.8355454923043693,0.8904742968439301,0.843529339117347,0.7739836474121983,0.8482504797316038,0.8956681283801382,0.8336375409727151,0.7617735633704884,0.8372917326755739,0.8911155449749352,0.7028644237972946,0.6279394950612003,0.7067847239888274,0.7713990863811606,0.766485084695979,0.721024439790544,0.7655921303023187,0.8199710816904959,0.05405405405405604,0.054054054054055826,0.054054054054055944,0.054054054054055944,0.10777927126355587,0.10666332835009817,0.1066633283500984,0.10739502134586149,0.10762540454358785,0.10666332835009817,0.1066633283500984,0.10926090447733398,0.10794251167924745,0.10666332835009817,0.1066633283500984,0.10818809239226133,0.10790778338342032,0.10265665508786365,0.10761175994790789,0.11267649037530375,0.10768949842156741,0.10461710681980911,0.10718036930871655,0.11059686852869419,0.08327317256219191,0.04258504013588267,0.07906081066442419,0.1297561998961746,0.10666332834127534,0.10666332835009745,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.08914415530799985,0.04300086523935188,0.0850883226044049,0.13425249123108285,0.1166786231289675,0.056161605776186584,0.11112248378570325,0.1753647961712127,2.141735224086216,1.618493233451514,2.1344870782067633,2.615024766369792,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.6856973549049917,0.18976459692051925,0.6829457751970289,1.2061853921011423
924,0.9414285714285705,0.8842857142857142,0.9428571428571428,1.0,0.8692016942594196,0.8047615620010822,0.8776502842065905,0.9341374949578483,0.8599455813467533,0.7874730942556432,0.8671536397533306,0.9261543005010765,0.8480303045521634,0.7665186326103922,0.8555566068994986,0.9089519609171353,0.7269836702033899,0.642294571996861,0.7289396696108781,0.8172948940324511,0.7984672819400831,0.7465480463647699,0.7965312838254343,0.8621159684696973,0.058571428571428524,0.0,0.05714285714285716,0.11571428571428566,0.13079830574058016,0.06586250504215181,0.12234971579340947,0.19523843799891785,0.14005441865324675,0.07384569949892357,0.13284636024666938,0.21252690574435681,0.15196969544783673,0.09104803908286477,0.14444339310050144,0.23348136738960784,0.2730163297966098,0.18270510596754888,0.2710603303891219,0.357705428003139,0.20153271805991693,0.13788403153030274,0.20346871617456583,0.2534519536352302,0.9418918918918924,0.887837837837838,0.9432432432432433,0.9972972972972972,0.8295337596601923,0.7714757883723862,0.8373688479407551,0.8878308500330248,0.8435815194794101,0.7789009558164673,0.8500825091265487,0.9027469674523336,0.8330040249796624,0.7576373714237044,0.8397224543959632,0.8874209101493417,0.7023864476772086,0.6274200542976429,0.7042880459035185,0.7816085697111578,0.7662949248937213,0.7167334039055167,0.764119363403134,0.8228055416109142,0.05405405405405603,0.054054054054055826,0.054054054054055944,0.054054054054055944,0.10770503760851831,0.10666332835009817,0.1066633283500984,0.10734125561483476,0.10755899240874209,0.10666332835009817,0.1066633283500984,0.1090707457531226,0.10845753379716969,0.10666332835009817,0.1066633283500984,0.10856411298364045,0.10811319083155235,0.1018901073349229,0.10757293669386225,0.11367790971167609,0.10775138050233916,0.1042157401324284,0.10718918960935686,0.11431235353138473,0.08206394949881034,0.04009218282468912,0.07840543529680048,0.13212697912126936,0.10666332834192462,0.10666332835009745,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.08912356437697909,0.04505277717897179,0.08369249204529107,0.13355142785752372,0.11661372153554835,0.05883737665349399,0.1092994878841958,0.17441359139109994,2.1489442016754863,1.633190185414896,2.1573533735251558,2.627242075320049,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.6632178881395379,0.192035539797543,0.5860535098764508,1.3375735538286673
925,0.9414285714285705,0.8842857142857142,0.9428571428571428,1.0,0.8694824386379303,0.805817268177735,0.8730450453980252,0.9365194539391137,0.8609893676008694,0.7845460302679241,0.8671352882741572,0.9240154920126676,0.8449421225963103,0.7629593621321189,0.8544768660275308,0.9058282159293177,0.7251472522481701,0.6441746906910129,0.7280169818343961,0.8061396894438525,0.7975745858883765,0.7456877661157651,0.7946397992557842,0.860936381327247,0.058571428571428524,0.0,0.05714285714285716,0.11571428571428566,0.1305175613620696,0.06348054606088621,0.1269549546019748,0.19418273182226506,0.13901063239913106,0.07598450798733236,0.1328647117258427,0.2154539697320758,0.15505787740368956,0.09417178407068232,0.14552313397246908,0.23704063786788107,0.2748527477518303,0.19386031055614758,0.2719830181656039,0.3558253093089871,0.20242541411162354,0.139063618672753,0.20536020074421577,0.25431223388423474,0.9418918918918923,0.887837837837838,0.9432432432432433,0.9972972972972972,0.8297976774164575,0.7658946173074215,0.8332548188843505,0.8894986233910441,0.8445060511394196,0.7761776918602634,0.8500661150772956,0.9008772043901097,0.8302551783825508,0.7568555808816226,0.8387578822791553,0.8846319261216372,0.7007994249234106,0.6295825740247158,0.7036481280095161,0.7719257290638541,0.7655374086279998,0.7198177331548795,0.7636694056519627,0.8218684690261313,0.05405405405405604,0.054054054054055826,0.054054054054055944,0.054054054054055944,0.10763525822204296,0.10666332835009817,0.1066633283500984,0.10729143507714287,0.1074968959962188,0.10666332835009817,0.10666332835009829,0.10889443958634425,0.10833886014925899,0.10666332835009817,0.10666332835009829,0.10842482623149358,0.10790437496679361,0.10186339425406979,0.10721430063827736,0.11346806393942256,0.10763078571125695,0.104201701955856,0.10706615593959656,0.1137933428616238,0.08170763211530581,0.04121483005528567,0.08136332851865563,0.1258846827051564,0.10666332834252615,0.10666332835009745,0.10666332835009751,0.10666332835009752,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.0889635508439681,0.04332097947215191,0.08684267419070274,0.13282937874419834,0.11638469347252077,0.05664255558754599,0.11341351647530322,0.1734705553379877,2.145211034212839,1.6179089950718673,2.179730000443148,2.6566985950642072,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.6605288440286722,0.18377753847195208,0.6075502703101306,1.2592525705152602
926,0.9414285714285704,0.8857142857142857,0.9428571428571428,1.0,0.8687449149906421,0.8017187435440899,0.8739998577158294,0.9340953869903229,0.8624149609479516,0.7838100372977844,0.8690217434960167,0.9208366104171127,0.845906196829896,0.7806977638815368,0.8558907745807364,0.9023314118718366,0.7271596541537793,0.6513216566218809,0.7268679619047925,0.8089207745730969,0.7983023157630248,0.7434722226629157,0.796141477630429,0.8608352900921582,0.058571428571428524,0.0,0.05714285714285716,0.11428571428571431,0.131255085009358,0.06590461300967705,0.12600014228417059,0.19828125645591005,0.13758503905204822,0.07916338958288721,0.13097825650398326,0.21618996270221555,0.15409380317010388,0.09766858812816338,0.14410922541926366,0.21930223611846325,0.27284034584622074,0.1910792254269031,0.2731320380952075,0.3486783433781192,0.20169768423697526,0.13916470990784177,0.20385852236957103,0.2565277773370842,0.941891891891892,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8290633216804681,0.7686912431329848,0.8341077880893906,0.8877933281925111,0.8457835610709452,0.7755135470814438,0.8517513546579023,0.8980394754636826,0.8311073381875357,0.7714734944443981,0.8400209786400932,0.8815067901786108,0.702587143508979,0.6347459783148474,0.7026418413506992,0.7743447970155929,0.7661455054022716,0.7181531607366961,0.7643239583305784,0.8217293849787136,0.05405405405405604,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10816976125050265,0.10666332835009817,0.1066633283500984,0.10776846313412823,0.10743886924239603,0.10666332835009817,0.1066633283500984,0.10873098648964731,0.1082272225956553,0.10666332835009817,0.1066633283500984,0.10829570564137563,0.10794608063729076,0.10290139692468689,0.10727280446214188,0.1135301469064128,0.10785910002306535,0.10478810483433473,0.10705992688093974,0.1135305884943255,0.08145633700489731,0.044866324861672614,0.08116069176113969,0.1256329716464934,0.10666332834308329,0.10666332835009745,0.10666332835009751,0.10666332835009752,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.08918389701270346,0.045081602881479665,0.08618954149128633,0.13458923240198553,0.11685179769428065,0.058875007632439726,0.11256054773555318,0.17577440061096297,2.143933315190944,1.6523738519872955,2.1641069563704756,2.6787661610117386,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.6352144573032873,0.1857065237445584,0.6077911859403367,1.1101814092509121
927,0.9419999999999991,0.8842857142857142,0.9428571428571428,1.0,0.8693132351318149,0.8107896464140291,0.8724311825872971,0.927247448406867,0.8614486991332643,0.7906512834071036,0.8666026511632585,0.9150461526876661,0.8457755225791429,0.7781380707487742,0.8561320452139651,0.9099659925609916,0.7264663136575753,0.6436001232452994,0.7273813162100153,0.8048304719637888,0.7982909547561899,0.7428423427526167,0.7951466180815963,0.8578888630795071,0.05799999999999996,0.0,0.05714285714285716,0.11571428571428566,0.13068676486818542,0.07275255159313306,0.12756881741270287,0.18921035358597094,0.13855130086673614,0.08495384731233381,0.13339734883674148,0.20934871659289644,0.15422447742085743,0.0900340074390083,0.1438679547860348,0.22186192925122572,0.2735336863424249,0.1951695280362112,0.2726186837899848,0.3563998767547006,0.20170904524380937,0.14211113692049293,0.20485338191840374,0.2571576572473832,0.9424324324324327,0.887837837837838,0.9432432432432433,0.9972972972972972,0.829562348653532,0.7725500319459597,0.8327064312099592,0.8816752725656576,0.8449257571774492,0.7817401487349064,0.8495864453257616,0.8928666472282747,0.8309959363536147,0.7705616369870675,0.8402365145445487,0.8883283538711321,0.701978041131833,0.6289538055703235,0.7030485721364887,0.770759564913693,0.7661313090888477,0.7168386543414017,0.7633989721509473,0.8187493630783792,0.05405405405405604,0.054054054054055826,0.054054054054055944,0.054054054054055944,0.10806951641564069,0.10666332835009817,0.1066633283500984,0.10768733068185303,0.10738467579014133,0.10666332835009817,0.1066633283500984,0.10857945772934771,0.10872234086839033,0.10666332835009817,0.1066633283500984,0.11049849616558594,0.10805852278576275,0.10303985995523543,0.10715375187763415,0.11413100330675036,0.1078810913342345,0.10481663640934397,0.1070475033806032,0.1127136340364403,0.08120266671675239,0.03945739877549096,0.08032174343919618,0.12318431285924566,0.10666332834359946,0.10666332835009745,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.08888168425945732,0.04976574751080926,0.08726258207834539,0.12941907148296442,0.11640289313864742,0.06499243006362901,0.11396190211410863,0.16902267845412075,2.138567624758214,1.6317158604101525,2.196215419651793,2.564903750512396,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.6447389440606441,0.15377135249616958,0.6296129851490162,1.1476476878234323
928,0.941142857142856,0.8571428571428571,0.9428571428571428,1.0,0.8712760232293255,0.8076121774565818,0.8740977365569621,0.9330906115164564,0.8607679836925223,0.7937039683419396,0.8654325338092732,0.9140718141872832,0.8443363702769634,0.7728940709200925,0.8543064991721749,0.9056737062011954,0.7247455802601253,0.6421390896025634,0.7225461629648898,0.8071785897107596,0.7982136056906333,0.7463795732197426,0.7973123470528306,0.855816850882284,0.058857142857142816,0.0,0.05714285714285716,0.14285714285714288,0.12872397677067435,0.0669093884835435,0.1259022634430379,0.19238782254341824,0.1392320163074771,0.08592818581271675,0.1345674661907268,0.20629603165806046,0.15566362972303666,0.09432629379880461,0.14569350082782495,0.2271059290799074,0.27525441973987463,0.19282141028924044,0.2774538370351102,0.35786091039743656,0.2017863943093669,0.14418314911771604,0.20268765294716937,0.2536204267802575,0.941621621621622,0.8621621621621622,0.9432432432432433,0.9972972972972972,0.8313224899670508,0.7708279072056086,0.8341952268475583,0.886895698529493,0.844326467308235,0.7844672241341891,0.8485449820709989,0.8917943108924425,0.8296820915174495,0.7658769615182814,0.8385935802876869,0.8844886731638795,0.7004342110335492,0.625426594931502,0.6987359994158084,0.7728209086787777,0.766072536902758,0.7180380359170925,0.7656388489098793,0.8171615963097396,0.05405405405405604,0.05405405405405572,0.054054054054055944,0.054054054054055944,0.1079752901279446,0.10666332835009817,0.1066633283500984,0.10761214102829969,0.10733408915868548,0.10666332835009817,0.1066633283500984,0.10843899050976469,0.10918510890265638,0.10666332835009817,0.1066633283500984,0.11321573229908165,0.10814569521834506,0.10323267544327634,0.10729262577848037,0.11763426919367882,0.1079367753793824,0.10492928124549279,0.10717501838505328,0.11276569622557403,0.0799125588935295,0.041206623801853734,0.07902164475344961,0.12384546813662291,0.1066633283440777,0.10666332835009745,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.08759847824691402,0.04576890661210625,0.08612258813484047,0.1315943743424189,0.11468986496897685,0.059772606421940454,0.11247310897739254,0.1718623885062841,2.1268301129403344,1.6642115043396775,2.1638818681440757,2.6364118895974773,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.6212212067022113,0.1560574652643232,0.6180354019258822,1.1819734614434185
929,0.941142857142856,0.8571428571428571,0.9428571428571428,1.0,0.8707083497752819,0.8050934587301155,0.8760753672003774,0.9310388791729035,0.8605615918753952,0.7871688596219237,0.8626524922160493,0.9174456958996927,0.8437134562131123,0.7673503014498099,0.8550206881445526,0.907300134370176,0.7240507590176988,0.6405063473266849,0.7221187830348206,0.8069571448426807,0.7977211167219456,0.7403849053051541,0.7979258762924704,0.8502641864332462,0.05885714285714281,0.0,0.05714285714285716,0.14285714285714288,0.12929165022471822,0.0689611208270964,0.12392463279962268,0.1949065412698844,0.13943840812460465,0.08255430410030722,0.13734750778395072,0.21283114037807632,0.15628654378688747,0.09269986562982392,0.14497931185544743,0.23264969855019013,0.2759492409823008,0.1930428551573193,0.2778812169651794,0.35949365267331507,0.2022788832780545,0.14973581356675367,0.2020741237075296,0.2596150946948459,0.9416216216216222,0.8621621621621622,0.9432432432432433,0.9972972972972972,0.830839224606182,0.7704838469761218,0.8359619117458676,0.8850614203303739,0.8441482811114425,0.7786291718613798,0.8460614275325705,0.8947886363914207,0.8291044806318975,0.7608068306571799,0.8392436985191447,0.8858557851883143,0.6997957438718544,0.6239663031607956,0.6983496762863322,0.7726389154528219,0.765619233623855,0.7155818593817703,0.7658657250979061,0.8121137418763623,0.05405405405405604,0.05405405405405572,0.054054054054055944,0.054054054054055944,0.10788680488789297,0.10666332835009817,0.1066633283500984,0.10754246077868779,0.10728689282698012,0.10666332835009817,0.1066633283500984,0.10830878345767728,0.10961739092909135,0.10666332835009817,0.1066633283500984,0.13929699766112677,0.10828872404090406,0.10336965730045944,0.10717440717131349,0.11762942391297476,0.10797058455430784,0.10502098682248362,0.1071122061311916,0.11499474382514993,0.08010416639792631,0.04086212652681312,0.07847237329113818,0.12253000544853669,0.1066633283445207,0.10666332835009745,0.10666332835009751,0.10666332835009752,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.08801662006067325,0.04717203956629186,0.08476980075733774,0.13228765923564925,0.11521737294987147,0.061605271738016686,0.11070641732336609,0.1727853320993302,2.125236868161984,1.6615440221723523,2.1338503393534127,2.6240590168405693,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5745306863248825,0.142197107677514,0.5494675276022833,1.1400900217898888
930,0.9419999999999987,0.8571428571428571,0.9428571428571428,1.0,0.8711259683518005,0.8032385121679616,0.8772330772224004,0.9273639139908307,0.8615751384939391,0.7953412708896415,0.8659995869010135,0.9239235233538584,0.8438001662175725,0.7661801499690956,0.8508727287073361,0.9086469214561935,0.7248956019187929,0.6306017160773579,0.7205226923905035,0.8021777620380396,0.7982842175829312,0.7483783594590606,0.7978651265766908,0.8508668548935485,0.05799999999999996,0.0,0.05714285714285716,0.14285714285714288,0.12887403164819947,0.07263608600916929,0.12276692277759962,0.19676148783203842,0.13842486150606073,0.07607647664614148,0.13400041309898647,0.20465872911035848,0.15619983378242752,0.09135307854380639,0.14912727129266382,0.2338198500309044,0.27510439808120657,0.19782223796196038,0.2794773076094965,0.36939828392264207,0.20171578241706847,0.14913314510645145,0.2021348734233091,0.2516216405409394,0.942432432432433,0.8621621621621622,0.9432432432432433,0.9972972972972972,0.8312343958666076,0.7696064036123833,0.8369961415464366,0.8817798337245768,0.8450599184295878,0.785929886542637,0.8490515513926231,0.9006041272442666,0.8291493183712175,0.7598791878378962,0.8355381742413633,0.8871499792655821,0.7005396835744367,0.6156260318756918,0.6970610572720052,0.7683921595270746,0.7661318445702805,0.7216113474751047,0.766005702634003,0.812968644412102,0.05405405405405604,0.05405405405405572,0.054054054054055944,0.054054054054055944,0.10780378506448639,0.10666332835009817,0.1066633283500984,0.10747788787551206,0.10724288023948603,0.10666332835009817,0.1066633283500984,0.10818809239226135,0.10942094228982248,0.10666332835009817,0.1066633283500984,0.1370547759325106,0.10822698497025872,0.10333223789850142,0.10695438703145349,0.11633872987951127,0.10790883735212811,0.10506391131525852,0.10692761429877595,0.11448583970984892,0.0800079995104495,0.037208680495106054,0.07887683898507378,0.12152870750286751,0.10666332834493109,0.10666332835009745,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.08775944773786383,0.04968621557752624,0.08397787960123029,0.12969520466595133,0.11486371160114885,0.06488847560380506,0.10967219415164417,0.17359871246871744,2.1257307583165495,1.6440886408336317,2.107813395497436,2.6570774394671637,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5717906004794711,0.11585934139535613,0.5331448541843522,1.1754261966980255
931,0.9417142857142846,0.8571428571428571,0.9428571428571428,1.0,0.872156962254348,0.8031660932157945,0.8791424277381565,0.9337084634616111,0.8612919213125201,0.786512525597352,0.8629344931346925,0.9197875238734933,0.8423101827733669,0.7565855016880504,0.853702412192356,0.9097297994058624,0.7233748497772458,0.6398258857960932,0.7213979072907626,0.8086480480329633,0.7981049851314324,0.7421586777486499,0.7973724233035737,0.8547690050258416,0.05828571428571425,0.0,0.05714285714285716,0.14285714285714288,0.12784303774565187,0.06629153653838898,0.12085757226184335,0.19683390678420545,0.13870807868748017,0.08021247612650657,0.13706550686530744,0.2134874744026481,0.15768981722663272,0.09027020059413762,0.14629758780764396,0.2434144983119496,0.2766251502227543,0.19135195196703675,0.2786020927092374,0.36017411420390666,0.201895014868568,0.1452309949741583,0.20262757669642634,0.25784132225135015,0.9421621621621626,0.8621621621621622,0.9432432432432433,0.9972972972972972,0.8321638378333808,0.7708293886705018,0.8386444118759169,0.8874476537187552,0.844807091508762,0.7780428446083784,0.8463133907291229,0.8969371035664445,0.8277971949881823,0.751213747274504,0.8380660342676926,0.8881173538822477,0.6991826723489669,0.6255651488765376,0.6978378419171511,0.7740284082469944,0.7659694316596926,0.7147335612636043,0.7653796445230208,0.8164569692449943,0.05405405405405604,0.05405405405405572,0.054054054054055944,0.054054054054055944,0.107725958543191,0.10666332835009817,0.1066633283500984,0.10741804937076092,0.10720185474337143,0.10666332835009817,0.10666332835009829,0.10807622636594988,0.10980862882304564,0.10666332835009817,0.10666332835009829,0.14141280238910633,0.10829547410524816,0.10333545454015163,0.1069561490361931,0.11713606154361286,0.10790731525468028,0.10506073580983848,0.10688727533112857,0.11408054480644014,0.08017327969335052,0.03612947401847522,0.08148227855594356,0.12285131616584731,0.10666332834531135,0.10666332835009745,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.08709936816624236,0.04534627062203973,0.08264367757737626,0.13283377270569827,0.11397318289502391,0.059220657559592625,0.10794813386570315,0.1757563861727039,2.126016597386096,1.6275494469514542,2.1044949973915594,2.6334464673869626,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5771155889680345,0.17114256318254006,0.5323866369610019,1.1203968739522188
